39502,"(0,)",Oh I thought it was me making all that noise .,"[Oh/UH, I/PRP, thought/VBD, it/PRP, was/VBD, me/PRP, making/VBG, all/DT, that/DT, noise/NN, ./.]",(ROOT (S (S (INTJ (UH Oh)) (NP (PRP I)) (VP (VBD thought))) (NP (PRP it)) (VP (VBD was) (S (NP (PRP me)) (VP (VBG making) (S (NP (DT all)) (NP (DT that) (NN noise)))))) (. .)))
39502,"(1, 2)","I was breathing and I could hear sort of I was thinking first of all it was coming from , you know  somewhere outside like somebody","[I/PRP, was/VBD, breathing/VBG, and/CC, I/PRP, could/MD, hear/VB, sort/NN, of/IN, I/PRP, was/VBD, thinking/VBG, first/JJ, of/IN, all/DT, it/PRP, was/VBD, coming/VBG, from/IN, ,/,, you/PRP, know/VBP, somewhere/RB, outside/IN, like/IN, somebody/NN]","(ROOT (NP (S (S (NP (PRP I)) (VP (VBD was) (VP (VBG breathing)))) (CC and) (S (NP (PRP I)) (VP (MD could) (VP (VB hear) (NP (NP (NN sort)) (PP (IN of) (S (S (NP (PRP I)) (VP (VBD was) (VP (VBG thinking) (NP (NP (JJ first)) (PP (IN of) (NP (NP (DT all)) (SBAR (S (NP (PRP it)) (VP (VBD was) (VP (VBG coming) (PP (IN from)))))))))))) (, ,) (S (NP (PRP you)) (VP (VBP know) (ADVP (RB somewhere) (IN outside)))) (PP (IN like) (NP (NN somebody))))))))))))"
39502,"(3,)",,[],X
39502,"(4,)",sawing a tree or something .,"[sawing/VBG, a/DT, tree/NN, or/CC, something/NN, ./.]",(ROOT (S (VP (VBG sawing) (NP (DT a) (NN tree) (CC or) (NN something))) (. .)))
39502,"(5,)",Widening the road here or something .,"[Widening/VBG, the/DT, road/NN, here/RB, or/CC, something/NN, ./.]",(ROOT (S (VP (VBG Widening) (NP (NP (DT the) (NN road) (RB here)) (CC or) (NP (NN something)))) (. .)))
39502,"(6,)","Yes , just widening it and straightening out some of the bends .","[Yes/UH, ,/,, just/RB, widening/VBG, it/PRP, and/CC, straightening/VBG, out/RP, some/DT, of/IN, the/DT, bends/NNS, ./.]","(ROOT (S (S (NP (NP (FRAG (INTJ (UH Yes)) (, ,) (ADVP (RB just)))) (PP (VBG widening) (NP (PRP it))))) (CC and) (S (VP (VBG straightening) (PRT (RP out)) (NP (NP (DT some)) (PP (IN of) (NP (DT the) (NNS bends)))))) (. .)))"
39502,"(7,)"," cos that was a bend there wasn 't it , obviously .","[cos/NN, that/WDT, was/VBD, a/DT, bend/NN, there/RB, wasn/JJ, 't/PRP, it/PRP, ,/,, obviously/RB, ./.]","(ROOT (FRAG (NP (NP (NN cos)) (SBAR (WHNP (WDT that)) (S (VP (VBD was) (ADVP (NP (DT a) (NN bend)) (RB there)) (NP (JJ wasn) (NP (NP (PRP 't)) (NP (PRP it)) (, ,) (ADVP (RB obviously)))))))) (. .)))"
39502,"(8,)",Mm .,"[Mm/NN, ./.]",(ROOT (NP (NN Mm) (. .)))
39502,"(9,)",Gosh the valley goes really far down there .,"[Gosh/VB, the/DT, valley/NNP, goes/VBZ, really/RB, far/RB, down/IN, there/RB, ./.]",(ROOT (S (VP (VB Gosh) (SBAR (S (NP (DT the) (NNP valley)) (VP (VBZ goes) (ADVP (RB really)) (ADVP (RB far) (IN down) (RB there)))))) (. .)))
39502,"(10,)",Yeah it is deep down isn 't it ?,"[Yeah/UH, it/PRP, is/VBZ, deep/JJ, down/IN, isn/NN, 't/PRP, it/PRP, ?/.]",(ROOT (S (S (INTJ (UH Yeah)) (NP (PRP it)) (VP (VBZ is) (ADVP (JJ deep) (PP (IN down) (NP (NP (NN isn)) (NP (PRP 't))))) (NP (PRP it)))) (. ?)))
