51603,"(0,)",But then they have to er raise money to go .,"[But/CC, then/RB, they/PRP, have/VBP, to/TO, er/NN, raise/NN, money/NN, to/TO, go/VB, ./.]",(ROOT (S (CC But) (ADVP (RB then)) (NP (PRP they)) (VP (VBP have) (PP (TO to) (NP (NN er) (NN raise) (NN money))) (S (VP (TO to) (VP (VB go))))) (. .)))
51603,"(1,)",Right .,"[Right/NN, ./.]",(ROOT (INTJ (NN Right) (. .)))
51603,"(2,)",I mean it,"[I/PRP, mean/VBP, it/PRP]",(ROOT (S (NP (PRP I)) (VP (VBP mean) (NP (PRP it)))))
51603,"(3,)","I think it 's only , I don 't think   he , he 's   there 's any cheap answers","[I/PRP, think/VBP, it/PRP, 's/VBZ, only/RB, ,/,, I/PRP, don/VBP, 't/PRP, think/VB, he/PRP, ,/,, he/PRP, 's/VBZ, there/EX, 's/VBZ, any/DT, cheap/JJ, answers/NNS]","(ROOT (S (NP (PRP I)) (VP (VBP think) (SBAR (S (S (NP (PRP it)) (VP (VBZ 's) (ADVP (RB only)))) (, ,) (S (NP (PRP I)) (VP (VBP don) (S (NP (PRP 't)) (VP (VB think) (NP (PRP he)))))) (, ,) (S (NP (PRP he)) (VP (VBZ 's) (SBAR (S (NP (EX there)) (VP (VBZ 's) (NP (DT any) (JJ cheap) (NNS answers))))))))))))"
51603,"(4,)",No .,"[No/DT, ./.]",(ROOT (FRAG (NP (DT No)) (. .)))
51603,"(5, 6, 7, 8, 9)","and I know la- well some time when  retirement was looking on the  on the horizon  I was saying to him you 're not alone  but , you know , you 've gotta be looking towards being on your own because of course","[and/CC, I/PRP, know/VBP, la-/RB, well/RB, some/DT, time/NN, when/WRB, retirement/NN, was/VBD, looking/VBG, on/IN, the/DT, on/IN, the/DT, horizon/NN, I/PRP, was/VBD, saying/VBG, to/TO, him/PRP, you/PRP, 're/VBP, not/RB, alone/RB, but/CC, ,/,, you/PRP, know/VBP, ,/,, you/PRP, 've/VBP, gotta/NNP, be/VB, looking/VBG, towards/IN, being/VBG, on/IN, your/PRP$, own/JJ, because/IN, of/IN, course/NN]","(ROOT (PRN (CC and) (S (NP (PRP I)) (VP (VBP know) (ADVP (RB la-)) (PP (RB well) (NP (DT some) (NN time))) (SBAR (WHADVP (WRB when)) (S (NP (NN retirement)) (VP (VBD was) (VP (VBG looking) (PP (IN on) (NP (NP (DT the)) (PP (IN on) (NP (NP (DT the) (NN horizon)) (SBAR (S (NP (PRP I)) (VP (VBD was) (VP (VBG saying) (PP (TO to) (NP (PRP him))))))) (SBAR (S (NP (PRP you)) (VP (VBP 're) (RB not) (ADJP (RB alone)) (SBAR (CC but) (S (, ,) (S (NP (PRP you)) (VP (VBP know))) (, ,) (NP (PRP you)) (VP (VBP 've) (S (NP (NNP gotta)) (VP (VB be) (S (VP (VBG looking) (PP (IN towards) (S (VP (VBG being) (PP (IN on) (NP (PRP$ your) (JJ own))) (PP (IN because) (PP (IN of) (NP (NN course)))))))))))))))))))))))))))))"
51603,"(10,)",,[],X
51603,"(11, 12, 13, 14, 15, 16, 17, 18)","mother and I hope father and I will  be around to want to pick up what we can to help  you 've gotta start thinking about  standing on your own feet , you know , because  admittedly I er I , I , I  could turn out to be  not as bad a financial state as I anticipated but I never was stinking rich and I 'm certainly not stinking rich now , so  erm I mean","[mother/NN, and/CC, I/PRP, hope/VBP, father/NN, and/CC, I/PRP, will/MD, be/VB, around/IN, to/TO, want/VB, to/TO, pick/VB, up/RP, what/WP, we/PRP, can/MD, to/TO, help/VB, you/PRP, 've/VBP, gotta/NNP, start/NNP, thinking/VBG, about/IN, standing/VBG, on/IN, your/PRP$, own/JJ, feet/NNS, ,/,, you/PRP, know/VBP, ,/,, because/IN, admittedly/RB, I/PRP, er/NN, I/PRP, ,/,, I/PRP, ,/,, I/PRP, could/MD, turn/VB, out/RP, to/TO, be/VB, not/RB, as/IN, bad/JJ, a/DT, financial/JJ, state/NN, as/IN, I/PRP, anticipated/VBD, but/CC, I/PRP, never/RB, was/VBD, stinking/VBG, rich/JJ, and/CC, I/PRP, 'm/VBP, certainly/RB, not/RB, stinking/VBG, rich/JJ, now/RB, ,/,, so/RB, erm/NN, I/PRP, mean/VBP]","(ROOT (S (S (NP (NP (NN mother)) (CC and) (NP (PRP I))) (VP (VBP hope) (NP (NN father)))) (CC and) (S (NP (PRP I)) (VP (MD will) (VP (VB be) (VP (IN around) (S (VP (TO to) (VP (VB want) (S (VP (TO to) (VP (VB pick) (PRT (RP up)) (SBAR (WHNP (WP what)) (S (NP (PRP we)) (VP (MD can) (S (VP (TO to) (VP (VB help) (SBAR (S (NP (PRP you)) (VP (VBP 've) (NP (NP (NNP gotta) (NNP start)) (VP (VBG thinking) (PP (IN about) (S (VP (VBG standing) (PP (IN on) (NP (PRP$ your) (JJ own) (NNS feet))))))))))))))))))))))))))) (, ,) (S (NP (PRP you)) (VP (VBP know))) (, ,) (S (SBAR (IN because) (S (ADVP (RB admittedly)) (NP (NP (PRP I)) (NP (NN er)) (NP (NP (PRP I)) (, ,) (NP (PRP I)))))) (, ,) (NP (PRP I)) (VP (MD could) (VP (VB turn) (PRT (RP out)) (S (VP (TO to) (VP (VB be) (ADJP (RB not) (PP (IN as) (NP (JJ bad) (DT a) (JJ financial) (NN state)))) (SBAR (IN as) (S (NP (PRP I)) (VP (VBD anticipated) (SBAR (CC but) (S (NP (PRP I)) (ADVP (RB never)) (VP (VBD was) (VP (VBG stinking) (ADJP (JJ rich))))))))))))))) (CC and) (S (NP (PRP I)) (VP (VBP 'm) (ADVP (RB certainly) (RB not)) (VP (VBG stinking) (ADJP (JJ rich)) (ADVP (RB now)) (, ,) (S (NP (NP (RB so) (NN erm)) (SBAR (S (NP (PRP I)) (VP (VBP mean)))))))))))"
51603,"(19, 20)","No but quite apart from that , er th- there 's  anybody er needs to aim to be self sufficient don 't they ?","[No/DT, but/CC, quite/RB, apart/RB, from/IN, that/DT, ,/,, er/NN, th-/NN, there/EX, 's/VBZ, anybody/NN, er/NN, needs/VBZ, to/TO, aim/VB, to/TO, be/VB, self/NN, sufficient/JJ, don/NNP, 't/PRP, they/PRP, ?/.]","(ROOT (S (NP (NP (ADJP (DT No) (PRN (CC but) (ADVP (RB quite) (RB apart)) (PP (IN from) (NP (NP (DT that)) (, ,) (NP (NN er)))))) (NN th-)) (SBAR (S (NP (EX there)) (VP (VBZ 's) (NP (NP (NN anybody) (NN er)) (SBAR (S (VP (VBZ needs) (S (VP (TO to) (VP (VB aim) (S (VP (TO to) (VP (VB be) (ADJP (NN self) (JJ sufficient)))))))))))))))) (VP (NNP don) (S (NP (PRP 't)) (NP (PRP they)))) (. ?)))"
51603,"(21, 22)","Well I , I , I , I think that you 've got to  move in that direction rather than maintaining the status quo .","[Well/RB, I/PRP, ,/,, I/PRP, ,/,, I/PRP, ,/,, I/PRP, think/VBP, that/IN, you/PRP, 've/VBP, got/VBN, to/TO, move/VB, in/IN, that/DT, direction/NN, rather/RB, than/IN, maintaining/VBG, the/DT, status/NN, quo/NN, ./.]","(ROOT (S (S (ADVP (RB Well)) (NP (PRP I))) (, ,) (NP (PRP I)) (, ,) (NP (PRP I)) (, ,) (NP (PRP I)) (VP (VBP think) (SBAR (IN that) (S (NP (PRP you)) (VP (VBP 've) (VP (VBN got) (S (VP (TO to) (VP (VP (VB move) (PP (IN in) (NP (DT that) (NN direction)))) (CONJP (RB rather) (IN than)) (VP (VBG maintaining) (NP (DT the) (NN status) (NN quo))))))))))) (. .)))"
