132201,"(0, 1)",And don 't talk stupid because it 's for a  it 's for a special project .,"[And/CC, don/NNP, 't/PRP, talk/VB, stupid/JJ, because/IN, it/PRP, 's/VBZ, for/IN, a/DT, it/PRP, 's/VBZ, for/IN, a/DT, special/JJ, project/NN, ./.]",(ROOT (S (CC And) (NP (NNP don) (PRP 't)) (VP (VB talk) (ADJP (JJ stupid)) (SBAR (IN because) (S (NP (PRP it)) (VP (VBZ 's) (SBAR (IN for) (S (NP (DT a) (PRP it)) (VP (VBZ 's) (PP (IN for) (NP (DT a) (JJ special) (NN project)))))))))) (. .)))
132201,"(2,)",What ?,"[What/WDT, ?/.]",(ROOT (FRAG (WHNP (WDT What)) (. ?)))
132201,"(3,)",That they 're collecting all different types of speech together .,"[That/IN, they/PRP, 're/VBP, collecting/VBG, all/DT, different/JJ, types/NNS, of/IN, speech/NN, together/RB, ./.]",(ROOT (FRAG (SBAR (IN That) (S (NP (PRP they)) (VP (VBP 're) (VP (VBG collecting) (NP (NP (DT all) (JJ different) (NNS types)) (PP (IN of) (NP (NN speech)))) (ADVP (RB together)))))) (. .)))
132201,"(4,)",Oh right .,"[Oh/UH, right/RB, ./.]",(ROOT (S (VP (NP (INTJ (UH Oh)) (NP (RB right)))) (. .)))
132201,"(5, 6)",So  I 'm allowed to record you .,"[So/IN, I/PRP, 'm/VBP, allowed/VBN, to/TO, record/VB, you/PRP, ./.]",(ROOT (S (IN So) (NP (PRP I)) (VP (VBP 'm) (VP (VBN allowed) (S (VP (TO to) (VP (VB record) (NP (PRP you))))))) (. .)))
132201,"(7,)",Okay ?,"[Okay/UH, ?/.]",(ROOT (INTJ (UH Okay) (. ?)))
132201,"(8,)",Yes .,"[Yes/UH, ./.]",(ROOT (INTJ (UH Yes) (. .)))
132201,"(9,)",Good .,"[Good/JJ, ./.]",(ROOT (INTJ (JJ Good) (. .)))
132201,"(10, 11)",Look you 're cleaning this  with erm,"[Look/VB, you/PRP, 're/VBP, cleaning/VBG, this/DT, with/IN, erm/NN]",(ROOT (S (VP (VB Look) (SBAR (S (NP (PRP you)) (VP (VBP 're) (VP (VBG cleaning) (NP (NP (DT this)) (PP (IN with) (NP (NN erm)))))))))))
132201,"(12,)",That box .,"[That/DT, box/NN, ./.]",(ROOT (NP (DT That) (NN box) (. .)))
132201,"(13,)",This .,"[This/DT, ./.]",(ROOT (FRAG (NP (DT This)) (. .)))
132201,"(14,)",With this .,"[With/IN, this/DT, ./.]",(ROOT (FRAG (PP (IN With) (NP (DT this))) (. .)))
132201,"(15,)",And this .,"[And/CC, this/DT, ./.]",(ROOT (FRAG (CC And) (ADVP (DT this)) (. .)))
132201,"(16,)",And this .,"[And/CC, this/DT, ./.]",(ROOT (FRAG (CC And) (ADVP (DT this)) (. .)))
132201,"(17,)",And this .,"[And/CC, this/DT, ./.]",(ROOT (FRAG (CC And) (ADVP (DT this)) (. .)))
132201,"(18,)",And this .,"[And/CC, this/DT, ./.]",(ROOT (FRAG (CC And) (ADVP (DT this)) (. .)))
132201,"(19,)",Whoops !,"[Whoops/NNP, !/.]",(ROOT (FRAG (NP (NNP Whoops)) (. !)))
132201,"(20,)",Bugger !,"[Bugger/NN, !/.]",(ROOT (NP (NN Bugger) (. !)))
132201,"(21,)",All those .,"[All/DT, those/DT, ./.]",(ROOT (FRAG (NP (DT All)) (NP (DT those)) (. .)))
132201,"(22,)",Let 's have a look .,"[Let/VB, 's/PRP, have/VB, a/DT, look/NN, ./.]",(ROOT (S (VP (VB Let) (S (NP (PRP 's)) (VP (VB have) (NP (DT a) (NN look))))) (. .)))
132201,"(23, 24, 25)","Now this one , if yo-  , you can work out how it works , cos I can 't work out  how  to get that antiperspirant to go on your body .","[Now/RB, this/DT, one/CD, ,/,, if/IN, yo-/NN, ,/,, you/PRP, can/MD, work/VB, out/RP, how/WRB, it/PRP, works/VBZ, ,/,, cos/NN, I/PRP, can/MD, 't/PRP, work/VB, out/RP, how/WRB, to/TO, get/VB, that/DT, antiperspirant/NN, to/TO, go/VB, on/IN, your/PRP$, body/NN, ./.]","(ROOT (S (ADVP (RB Now)) (NP (DT this) (CD one)) (, ,) (SBAR (IN if) (FRAG (NP (NN yo-)))) (, ,) (NP (PRP you)) (VP (MD can) (VP (VB work) (PRT (RP out)) (SBAR (WHADVP (WRB how)) (S (NP (PRP it)) (VP (VP (VBZ works)) (, ,) (NP (NP (NN cos)) (SBAR (S (NP (PRP I)) (VP (MD can) (NP (PRP 't)) (S (VP (VB work) (PRT (RP out)) (SBAR (WHADVP (WRB how)) (S (VP (TO to) (VP (VB get) (NP (DT that) (NN antiperspirant) (S (VP (TO to) (VP (VB go) (PP (IN on) (NP (PRP$ your) (NN body)))))))))))))))))))))) (. .)))"
132201,"(26,)",It 's a bit stupid .,"[It/PRP, 's/VBZ, a/DT, bit/NN, stupid/JJ, ./.]",(ROOT (S (NP (PRP It)) (VP (VBZ 's) (ADJP (NP (DT a) (NN bit)) (JJ stupid))) (. .)))
132201,"(27,)",Like that .,"[Like/IN, that/DT, ./.]",(ROOT (FRAG (PP (IN Like) (NP (DT that))) (. .)))
132201,"(28,)",What did you do ?,"[What/WP, did/VBD, you/PRP, do/VB, ?/.]",(ROOT (SBARQ (WHNP (WP What)) (SQ (VBD did) (NP (PRP you)) (VP (VB do))) (. ?)))
132201,"(29,)",Just push it up the bum .,"[Just/RB, push/VB, it/PRP, up/RP, the/DT, bum/NNP, ./.]",(ROOT (S (ADVP (RB Just)) (VP (VB push) (NP (PRP it)) (PP (RP up) (NP (DT the) (NNP bum)))) (. .)))
132201,"(30,)",Well I couldn 't work out how to do that !,"[Well/RB, I/PRP, couldn/VBP, 't/PRP, work/VB, out/RP, how/WRB, to/TO, do/VB, that/DT, !/.]",(ROOT (S (ADVP (RB Well)) (NP (PRP I)) (VP (VBP couldn) (S (NP (PRP 't)) (VP (VB work) (PRT (RP out)) (SBAR (WHADVP (WRB how)) (S (VP (TO to) (VP (VB do) (NP (DT that))))))))) (. !)))
132201,"(31,)",Oh oh .,"[Oh/UH, oh/UH, ./.]",(ROOT (FRAG (UH Oh) (INTJ (UH oh)) (. .)))
132201,"(32,)",What have you done now ?,"[What/WDT, have/VBP, you/PRP, done/VBN, now/RB, ?/.]",(ROOT (SBARQ (WHNP (WDT What)) (SQ (VBP have) (NP (PRP you)) (VP (VBN done) (ADVP (RB now)))) (. ?)))
132201,"(33,)",I pushed it right out .,"[I/PRP, pushed/VBD, it/PRP, right/RB, out/RB, ./.]",(ROOT (S (NP (PRP I)) (VP (VBD pushed) (NP (PRP it)) (ADVP (RB right) (RB out))) (. .)))
132201,"(34, 35)","Push it , when you want it , just push it  up there","[Push/VB, it/PRP, ,/,, when/WRB, you/PRP, want/VBP, it/PRP, ,/,, just/RB, push/VB, it/PRP, up/IN, there/EX]","(ROOT (S (VP (VB Push) (NP (NP (PRP it)) (, ,) (SBAR (WHADVP (WRB when)) (S (NP (PRP you)) (VP (VBP want) (NP (PRP it)))))) (, ,) (ADVP (RB just)) (VP (VB push) (NP (PRP it)) (PP (IN up) (NP (EX there)))))))"
132201,"(36,)",Yeah .,"[Yeah/UH, ./.]",(ROOT (INTJ (UH Yeah) (. .)))
132201,"(37,)",so it comes out .,"[so/IN, it/PRP, comes/VBZ, out/RP, ./.]",(ROOT (S (IN so) (NP (PRP it)) (VP (VBZ comes) (PRT (RP out))) (. .)))
132201,"(38,)","And I was trying like , I was going like that for ages .","[And/CC, I/PRP, was/VBD, trying/VBG, like/IN, ,/,, I/PRP, was/VBD, going/VBG, like/IN, that/DT, for/IN, ages/NNS, ./.]","(ROOT (S (CC And) (NP (PRP I)) (VP (VBD was) (VP (VBG trying) (SBAR (IN like) (, ,) (S (NP (PRP I)) (VP (VBD was) (VP (VBG going) (PP (IN like) (NP (NP (DT that)) (PP (IN for) (NP (NNS ages))))))))))) (. .)))"
132201,"(39,)",Push it like that .,"[Push/VB, it/PRP, like/IN, that/DT, ./.]",(ROOT (S (VP (VB Push) (NP (PRP it)) (PP (IN like) (NP (DT that)))) (. .)))
