7403,"(0,)",I hurt my shoulder when I was having a shower .,"[I/PRP, hurt/VBP, my/PRP$, shoulder/NN, when/WRB, I/PRP, was/VBD, having/VBG, a/DT, shower/NN, ./.]",(ROOT (S (NP (PRP I)) (VP (VBP hurt) (NP (PRP$ my) (NN shoulder)) (SBAR (WHADVP (WRB when)) (S (NP (PRP I)) (VP (VBD was) (VP (VBG having) (NP (DT a) (NN shower))))))) (. .)))
7403,"(1,)",Did you ?,"[Did/VBD, you/PRP, ?/.]",(ROOT (S (VP (VBD Did) (NP (PRP you))) (. ?)))
7403,"(2,)",How did you do that ?,"[How/WRB, did/VBD, you/PRP, do/VBP, that/IN, ?/.]",(ROOT (SBARQ (WHADVP (WRB How)) (SQ (VBD did) (NP (PRP you)) (VP (VBP do) (ADVP (IN that)))) (. ?)))
7403,"(3,)",I don 't know .,"[I/PRP, don/VBP, 't/PRP, know/VB, ./.]",(ROOT (S (NP (PRP I)) (VP (VBP don) (S (NP (PRP 't)) (VP (VB know)))) (. .)))
7403,"(4, 5)",I think I must have  twisted round to get the shampoo awkward   .,"[I/PRP, think/VBP, I/PRP, must/MD, have/VB, twisted/VBN, round/NN, to/TO, get/VB, the/DT, shampoo/NN, awkward/JJ, ./.]",(ROOT (S (NP (PRP I)) (VP (VBP think) (SBAR (S (NP (PRP I)) (VP (MD must) (VP (VB have) (VP (VBN twisted) (NP (NN round)) (S (VP (TO to) (VP (VB get) (NP (DT the) (NN shampoo) (JJ awkward))))))))))) (. .)))
7403,"(6,)",Is the heating on ?,"[Is/VBZ, the/DT, heating/NN, on/IN, ?/.]",(ROOT (SQ (VBZ Is) (NP (DT the) (NN heating)) (ADVP (IN on)) (. ?)))
7403,"(7,)","No , I haven 't put it on .","[No/DT, ,/,, I/PRP, haven/NN, 't/PRP, put/VBD, it/PRP, on/IN, ./.]","(ROOT (S (NP (DT No)) (, ,) (NP (PRP I)) (VP (NN haven) (SBAR (S (NP (PRP 't)) (VP (VBD put) (NP (PRP it)) (PP (IN on)))))) (. .)))"
7403,"(8,)",You cold ?,"[You/PRP, cold/JJ, ?/.]",(ROOT (S (NP (PRP You)) (ADJP (JJ cold)) (. ?)))
7403,"(9,)","No but it 's gonna get , it 's getting cold now cos the temperatures are really gonna drop tonight .","[No/DT, but/CC, it/PRP, 's/VBZ, gonna/NNP, get/VB, ,/,, it/PRP, 's/VBZ, getting/VBG, cold/JJ, now/RB, cos/NN, the/DT, temperatures/NNS, are/VBP, really/RB, gonna/JJ, drop/NN, tonight/NN, ./.]","(ROOT (S (S (ADVP (DT No) (CC but)) (NP (PRP it)) (VP (VBZ 's) (S (NP (NNP gonna)) (VP (VB get))))) (, ,) (NP (PRP it)) (VP (VBZ 's) (VP (VBG getting) (NP (NP (JJ cold) (RB now) (NN cos)) (SBAR (S (NP (DT the) (NNS temperatures)) (VP (VBP are) (ADJP (RB really) (JJ gonna)) (NP (NN drop) (NN tonight)))))))) (. .)))"
7403,"(10,)",Dropping down about two or three degrees .,"[Dropping/VBG, down/RP, about/IN, two/CD, or/CC, three/CD, degrees/NNS, ./.]",(ROOT (S (VP (VBG Dropping) (PRT (RP down)) (PP (IN about) (NP (CD two) (CC or) (CD three) (NNS degrees)))) (. .)))
7403,"(11,)",I don 't think it 's cold at all .,"[I/PRP, don/VBP, 't/PRP, think/VB, it/PRP, 's/VBZ, cold/JJ, at/IN, all/DT, ./.]",(ROOT (S (NP (PRP I)) (VP (VBP don) (S (NP (PRP 't)) (VP (VB think) (SBAR (S (NP (PRP it)) (VP (VBZ 's) (ADJP (JJ cold) (PP (IN at) (NP (DT all)))))))))) (. .)))
