7603,"(0,)",Hmhm .,"[Hmhm/NN, ./.]",(ROOT (NP (NN Hmhm) (. .)))
7603,"(1,)",They come out well haven 't they ?,"[They/PRP, come/VBP, out/RP, well/RB, haven/NN, 't/PRP, they/PRP, ?/.]",(ROOT (S (NP (PRP They)) (VP (VBP come) (PRT (RP out)) (NP (RB well) (NN haven)) (NP (NP (PRP 't)) (NP (PRP they)))) (. ?)))
7603,"(2,)",Mhm .,"[Mhm/NNP, ./.]",(ROOT (FRAG (NP (NNP Mhm)) (. .)))
7603,"(3, 4)",So er  if you want to take all concerning you out I mean you know .,"[So/RB, er/NN, if/IN, you/PRP, want/VBP, to/TO, take/VB, all/DT, concerning/VBG, you/PRP, out/IN, I/PRP, mean/VBP, you/PRP, know/VB, ./.]",(ROOT (S (RB So) (NP (NP (NN er)) (SBAR (IN if) (S (NP (PRP you)) (VP (VBP want) (S (VP (TO to) (VP (VB take) (S (NP (DT all)) (VP (VBG concerning) (NP (PRP you)) (PP (IN out) (NP (PRP I)))))))))))) (VP (VBP mean) (S (NP (PRP you)) (VP (VB know)))) (. .)))
7603,"(5,)",I don 't mind .,"[I/PRP, don/VBP, 't/PRP, mind/VB, ./.]",(ROOT (S (NP (PRP I)) (VP (VBP don) (S (NP (PRP 't)) (VP (VB mind)))) (. .)))
7603,"(6,)",It 's up to you .,"[It/PRP, 's/VBZ, up/RB, to/TO, you/PRP, ./.]",(ROOT (S (NP (PRP It)) (VP (VBZ 's) (ADVP (RB up) (PP (TO to) (NP (PRP you))))) (. .)))
7603,"(7,)",Well .,"[Well/RB, ./.]",(ROOT (FRAG (ADVP (RB Well)) (. .)))
7603,"(8,)",We could always see them again and,"[We/PRP, could/MD, always/RB, see/VB, them/PRP, again/RB, and/CC]",(ROOT (S (NP (PRP We)) (VP (MD could) (ADVP (RB always)) (VP (VB see) (NP (PRP them)) (ADVP (RB again)) (ADVP (CC and))))))
7603,"(9,)",Yeah .,"[Yeah/UH, ./.]",(ROOT (INTJ (UH Yeah) (. .)))
7603,"(10,)","we , we don 't really need them at home , do we ?","[we/PRP, ,/,, we/PRP, don/VBP, 't/PRP, really/RB, need/VBP, them/PRP, at/IN, home/NN, ,/,, do/VBP, we/PRP, ?/.]","(ROOT (S (NP (PRP we)) (PRN (, ,) (S (NP (PRP we)) (VP (VBP don) (SBAR (S (NP (PRP 't)) (ADVP (RB really)) (VP (VBP need) (NP (PRP them)) (PP (IN at) (NP (NN home)))))))) (, ,)) (VP (VBP do) (NP (PRP we))) (. ?)))"
7603,"(11,)",No .,"[No/DT, ./.]",(ROOT (FRAG (NP (DT No)) (. .)))
7603,"(12,)",They 're more for you to er,"[They/PRP, 're/VBP, more/RBR, for/IN, you/PRP, to/TO, er/NN]",(ROOT (S (NP (PRP They)) (VP (VBP 're) (ADVP (RBR more) (PP (IN for) (NP (PRP you)))) (PP (TO to) (NP (NN er))))))
7603,"(13,)",Yeah .,"[Yeah/UH, ./.]",(ROOT (INTJ (UH Yeah) (. .)))
7603,"(14,)",Okay .,"[Okay/UH, ./.]",(ROOT (INTJ (UH Okay) (. .)))
7603,"(15,)",Thank you .,"[Thank/VB, you/PRP, ./.]",(ROOT (S (VP (VB Thank) (NP (PRP you))) (. .)))
7603,"(16,)","They 've come out well , haven 't they .","[They/PRP, 've/VBP, come/VBN, out/RP, well/RB, ,/,, haven/NN, 't/PRP, they/PRP, ./.]","(ROOT (S (S (NP (PRP They)) (VP (VBP 've) (VP (VBN come) (PRT (RP out)) (ADVP (RB well))))) (, ,) (S (NP (NP (NN haven)) (NP (PRP 't))) (NP (PRP they))) (. .)))"
7603,"(17,)",The holiday ones .,"[The/DT, holiday/NNP, ones/NNS, ./.]",(ROOT (NP (NP (DT The) (NNP holiday)) (NP (NNS ones)) (. .)))
7603,"(18,)",Mhm .,"[Mhm/NNP, ./.]",(ROOT (FRAG (NP (NNP Mhm)) (. .)))
7603,"(19,)",And we 've got the negatives .,"[And/CC, we/PRP, 've/VBP, got/VBD, the/DT, negatives/NNS, ./.]",(ROOT (S (CC And) (NP (PRP we)) (VP (VBP 've) (VP (VBD got) (NP (DT the) (NNS negatives)))) (. .)))
7603,"(20, 21)","I mean , if    .","[I/PRP, mean/VBP, ,/,, if/IN, ./.]","(ROOT (S (S (NP (PRP I)) (VP (VBP mean))) (, ,) (FRAG (ADJP (IN if))) (. .)))"
7603,"(22,)",A lot of that stuff we 've got out the back on the bank is umm honesty .,"[A/DT, lot/NN, of/IN, that/DT, stuff/NN, we/PRP, 've/VBP, got/VBN, out/RP, the/DT, back/NN, on/IN, the/DT, bank/NN, is/VBZ, umm/JJ, honesty/NN, ./.]",(ROOT (S (NP (NP (DT A) (NN lot)) (PP (IN of) (NP (NP (DT that) (NN stuff)) (SBAR (S (NP (PRP we)) (VP (VBP 've) (VP (VBN got) (PRT (RP out)) (NP (NP (DT the) (NN back)) (PP (IN on) (NP (DT the) (NN bank))))))))))) (VP (VBZ is) (NP (JJ umm) (NN honesty))) (. .)))
