51304,"(0,)","So , huh marks out of ten for","[So/RB, ,/,, huh/NNP, marks/VBZ, out/IN, of/IN, ten/CD, for/IN]","(ROOT (S (ADVP (RB So)) (, ,) (NP (NNP huh)) (VP (VBZ marks) (ADVP (IN out) (PP (IN of) (NP (CD ten)))) (PP (IN for)))))"
51304,"(1,)",,[],X
51304,"(2,)","erm , rates about an eight","[erm/NN, ,/,, rates/NNS, about/IN, an/DT, eight/CD]","(ROOT (NP (NP (NP (NN erm)) (, ,) (NP (NNS rates))) (PP (IN about) (NP (DT an) (CD eight)))))"
51304,"(3,)",,[],X
51304,"(4, 5)",check my record collection  and that 's that then,"[check/VB, my/PRP$, record/NN, collection/NN, and/CC, that/DT, 's/VBZ, that/IN, then/RB]",(ROOT (S (VP (VB check) (SBAR (S (NP (NP (PRP$ my) (NN record) (NN collection)) (CC and) (NP (DT that))) (VP (VBZ 's) (ADVP (IN that)) (ADVP (RB then))))))))
51304,"(6,)",,[],X
51304,"(7,)","oh yes sir , have a bit of that , yes Barry Manilow","[oh/UH, yes/UH, sir/NNP, ,/,, have/VBP, a/DT, bit/NN, of/IN, that/DT, ,/,, yes/RB, Barry/NNP, Manilow/NNP]","(ROOT (SINV (S (INTJ (UH oh) (UH yes)) (VP (NNP sir))) (, ,) (VP (VBP have) (NP (NP (DT a) (NN bit)) (PP (IN of) (NP (NP (DT that)) (, ,) (NP (RB yes)))))) (NP (NNP Barry) (NNP Manilow))))"
51304,"(8,)",,[],X
51304,"(9,)","oh he 's a stickler if you don 't smash it down to the ground , I 'll be really shocked .","[oh/UH, he/PRP, 's/VBZ, a/DT, stickler/NN, if/IN, you/PRP, don/VBP, 't/PRP, smash/VB, it/PRP, down/RP, to/TO, the/DT, ground/NN, ,/,, I/PRP, 'll/MD, be/VB, really/RB, shocked/VBN, ./.]","(ROOT (S (S (INTJ (UH oh)) (NP (PRP he)) (VP (VBZ 's) (NP (DT a) (NN stickler)) (SBAR (IN if) (S (NP (PRP you)) (VP (VBP don) (S (NP (PRP 't)) (VP (VB smash) (NP (PRP it)) (PP (RP down) (PP (TO to) (NP (DT the) (NN ground))))))))))) (, ,) (NP (PRP I)) (VP (MD 'll) (VP (VB be) (ADJP (RB really) (VBN shocked)))) (. .)))"
51304,"(10,)","Yes well , Larry , have less of that ","[Yes/RB, well/RB, ,/,, Larry/NNP, ,/,, have/VBP, less/JJR, of/IN, that/DT]","(ROOT (S (ADVP (RB Yes)) (ADVP (RB well)) (, ,) (NP (NNP Larry) (, ,)) (VP (VBP have) (NP (NP (JJR less)) (PP (IN of) (NP (DT that)))))))"
51304,"(11,)",,[],X
51304,"(12,)",oh no,"[oh/UH, no/DT]",(ROOT (INTJ (UH oh) (DT no)))
51304,"(13,)",,[],X
51304,"(14,)",,[],X
