5217,"(0, 1, 2)","Oh Deborah was moaning cos she went to a party the other  last one  this week , I think at the beginning of the week , and the had Joey the clown and Mr Nuttey , she said oh I 'd like them , but Sue said she went sort of a bit earlier and see how they got on and eh , she said oh it wasn 't the same at five , they didn 't respond and .","[Oh/UH, Deborah/NNP, was/VBD, moaning/VBG, cos/NN, she/PRP, went/VBD, to/TO, a/DT, party/NN, the/DT, other/JJ, last/JJ, one/CD, this/DT, week/NN, ,/,, I/PRP, think/VBP, at/IN, the/DT, beginning/NN, of/IN, the/DT, week/NN, ,/,, and/CC, the/DT, had/VBD, Joey/NNP, the/DT, clown/NN, and/CC, Mr/NN, Nuttey/NN, ,/,, she/PRP, said/VBD, oh/UH, I/PRP, 'd/MD, like/VB, them/PRP, ,/,, but/CC, Sue/VB, said/VBD, she/PRP, went/VBD, sort/NN, of/IN, a/DT, bit/NN, earlier/RBR, and/CC, see/VB, how/WRB, they/PRP, got/VBD, on/IN, and/CC, eh/UH, ,/,, she/PRP, said/VBD, oh/UH, it/PRP, wasn/VBD, 't/PRP, the/DT, same/JJ, at/IN, five/CD, ,/,, they/PRP, didn/VBP, 't/PRP, respond/VB, and/CC, ./.]","(ROOT (S (S (INTJ (UH Oh)) (NP (NNP Deborah)) (VP (VBD was) (VP (VBG moaning) (NP (NP (NN cos)) (SBAR (S (NP (PRP she)) (VP (VBD went) (PP (TO to) (NP (DT a) (NN party))) (NP (DT the) (JJ other) (JJ last) (NP (NP (CD one)) (NP (DT this) (NN week))))))))))) (, ,) (S (S (NP (PRP I)) (VP (VBP think) (PP (IN at) (NP (NP (DT the) (NN beginning)) (PP (IN of) (NP (DT the) (NN week))))))) (, ,) (CC and) (S (NP (DT the)) (VP (VBD had) (NP (NP (NNP Joey)) (NP (DT the) (NN clown) (CC and) (NN Mr) (NN Nuttey)))))) (, ,) (S (NP (PRP she)) (VP (VBD said) (SBAR (S (INTJ (UH oh)) (NP (PRP I)) (VP (MD 'd) (VP (VP (VB like) (NP (PRP them))) (, ,) (CC but) (VP (VP (VB Sue) (SBAR (S (VP (VBD said) (SBAR (S (NP (PRP she)) (VP (VBD went) (NP (NP (NN sort)) (PP (IN of) (ADVP (NP (DT a) (NN bit)) (RBR earlier))))))))))) (CC and) (VP (VB see) (SBAR (WHADVP (WRB how)) (S (NP (PRP they)) (VP (VBD got) (PP (IN on))))))))))))) (CC and) (S (INTJ (UH eh)) (, ,) (S (NP (PRP she)) (VP (VBD said) (SBAR (S (INTJ (UH oh)) (NP (PRP it)) (VP (VBD wasn) (NP (PRP 't)) (PP (NP (DT the) (JJ same)) (IN at) (NP (CD five)))))))) (, ,) (S (NP (PRP they)) (VP (VBP didn) (S (NP (PRP 't)) (VP (VB respond) (ADVP (CC and))))))) (. .)))"
5217,"(3,)",Yeah .,"[Yeah/UH, ./.]",(ROOT (INTJ (UH Yeah) (. .)))
5217,"(4,)","You know they were much quieter , it didn 't go with a swing that Amy 's .","[You/PRP, know/VBP, they/PRP, were/VBD, much/JJ, quieter/JJR, ,/,, it/PRP, didn/VBD, 't/PRP, go/VB, with/IN, a/DT, swing/NN, that/WDT, Amy/NNP, 's/POS, ./.]","(ROOT (S (S (NP (PRP You)) (VP (VBP know) (SBAR (S (NP (PRP they)) (VP (VBD were) (ADVP (JJ much)) (ADJP (JJR quieter))))))) (, ,) (NP (PRP it)) (VP (VBD didn) (S (NP (PRP 't)) (VP (VB go) (PP (IN with) (NP (NP (DT a) (NN swing)) (NP (WDT that) (NX (NNP Amy) (POS 's)))))))) (. .)))"
5217,"(5,)","How old is Clare , she 's a bit older ?","[How/WRB, old/JJ, is/VBZ, Clare/NNP, ,/,, she/PRP, 's/VBZ, a/DT, bit/NN, older/JJR, ?/.]","(ROOT (SBARQ (WHADJP (WRB How) (JJ old)) (SQ (SQ (VBZ is) (NP (NP (NNP Clare)) (, ,) (NP (PRP she)))) (SQ (VBZ 's) (NP (DT a) (NN bit))) (FRAG (ADJP (JJR older)))) (. ?)))"
5217,"(6,)",She 's six .,"[She/PRP, 's/VBZ, six/CD, ./.]",(ROOT (S (NP (PRP She)) (VP (VBZ 's) (NP (CD six))) (. .)))
5217,"(7,)","She has it six , seven and eight .","[She/PRP, has/VBZ, it/PRP, six/CD, ,/,, seven/CD, and/CC, eight/CD, ./.]","(ROOT (S (NP (PRP She)) (VP (VBZ has) (NP (PRP it)) (NP (CD six) (, ,) (CD seven) (CC and) (CD eight))) (. .)))"
5217,"(8,)",Yeah .,"[Yeah/UH, ./.]",(ROOT (INTJ (UH Yeah) (. .)))
5217,"(9,)","Cos she said she thought , you know , they needed to be a bit older .","[Cos/NNP, she/PRP, said/VBD, she/PRP, thought/VBD, ,/,, you/PRP, know/VBP, ,/,, they/PRP, needed/VBD, to/TO, be/VB, a/DT, bit/NN, older/JJR, ./.]","(ROOT (S (NP (NP (NNP Cos)) (SBAR (S (NP (PRP she)) (VP (VBD said) (SBAR (S (NP (PRP she)) (VP (VBD thought)))))))) (, ,) (PRN (S (NP (PRP you)) (VP (VBP know))) (, ,)) (NP (PRP they)) (VP (VBD needed) (S (VP (TO to) (VP (VB be) (ADJP (NP (DT a) (NN bit)) (JJR older)))))) (. .)))"
5217,"(10,)",Yeah .,"[Yeah/UH, ./.]",(ROOT (INTJ (UH Yeah) (. .)))
5217,"(11,)",I mean she 's talking about it and I said well I thought at five they were probably a bit young .,"[I/PRP, mean/VBP, she/PRP, 's/VBZ, talking/VBG, about/IN, it/PRP, and/CC, I/PRP, said/VBD, well/RB, I/PRP, thought/VBD, at/IN, five/CD, they/PRP, were/VBD, probably/RB, a/DT, bit/NN, young/JJ, ./.]",(ROOT (S (S (NP (PRP I)) (VP (VBP mean) (SBAR (S (NP (PRP she)) (VP (VBZ 's) (VP (VBG talking) (PP (IN about) (NP (PRP it))))))))) (CC and) (S (NP (PRP I)) (VP (VBD said) (ADVP (RB well)) (SBAR (S (NP (PRP I)) (VP (VBD thought) (SBAR (S (PP (IN at) (NP (CD five))) (NP (PRP they)) (VP (VBD were) (ADVP (RB probably)) (ADJP (NP (DT a) (NN bit)) (JJ young)))))))))) (. .)))
