19603,"(0,)",Do you want a tea or a coffee ?,"[Do/VB, you/PRP, want/VBP, a/DT, tea/NN, or/CC, a/DT, coffee/NN, ?/.]",(ROOT (SQ (VP (VB Do) (SBAR (S (NP (PRP you)) (VP (VBP want) (NP (NP (DT a) (NN tea)) (CC or) (NP (DT a) (NN coffee))))))) (. ?)))
19603,"(1,)",Sorry ?,"[Sorry/JJ, ?/.]",(ROOT (FRAG (ADJP (JJ Sorry)) (. ?)))
19603,"(2,)",Do you want a tea or a coffee ?,"[Do/VB, you/PRP, want/VBP, a/DT, tea/NN, or/CC, a/DT, coffee/NN, ?/.]",(ROOT (SQ (VP (VB Do) (SBAR (S (NP (PRP you)) (VP (VBP want) (NP (NP (DT a) (NN tea)) (CC or) (NP (DT a) (NN coffee))))))) (. ?)))
19603,"(3,)",Cup of tea please .,"[Cup/NNP, of/IN, tea/NNP, please/UH, ./.]",(ROOT (NP (NP (NNP Cup)) (PP (IN of) (S (VP (NNP tea) (NP (UH please))))) (. .)))
19603,"(4,)",I 've just been filling in my books and reading all about it .,"[I/PRP, 've/VBP, just/RB, been/VBN, filling/VBG, in/IN, my/PRP$, books/NNS, and/CC, reading/VBG, all/DT, about/IN, it/PRP, ./.]",(ROOT (S (NP (PRP I)) (VP (VBP 've) (ADVP (RB just)) (VP (VBN been) (VP (VP (VBG filling) (PP (IN in) (NP (PRP$ my) (NNS books)))) (CC and) (VP (VBG reading) (NP (NP (DT all)) (PP (IN about) (NP (PRP it)))))))) (. .)))
19603,"(5,)",I rang mum up .,"[I/PRP, rang/VBD, mum/NN, up/RB, ./.]",(ROOT (S (NP (PRP I)) (VP (VBD rang) (NP (NN mum)) (ADVP (RB up))) (. .)))
19603,"(6,)",Mm ?,"[Mm/NN, ?/.]",(ROOT (FRAG (NP (NN Mm)) (. ?)))
19603,"(7, 8)",And said to her about erm  putting the kids to bed .,"[And/CC, said/VBD, to/TO, her/PRP$, about/IN, erm/NN, putting/VBG, the/DT, kids/NNS, to/TO, bed/NN, ./.]",(ROOT (S (CC And) (VP (VBD said) (PP (TO to) (NP (PRP$ her))) (PP (IN about) (NP (NN erm))) (S (VP (VBG putting) (NP (DT the) (NNS kids)) (PP (TO to) (NP (NN bed)))))) (. .)))
19603,"(9,)",Mm .,"[Mm/NN, ./.]",(ROOT (NP (NN Mm) (. .)))
19603,"(10, 11)",And said we 'll try and get something sorted out before you babysit on the  nineteenth .,"[And/CC, said/VBD, we/PRP, 'll/MD, try/VB, and/CC, get/VB, something/NN, sorted/VBN, out/RP, before/IN, you/PRP, babysit/VBP, on/IN, the/DT, nineteenth/NN, ./.]",(ROOT (S (CC And) (VP (VBD said) (SBAR (S (NP (PRP we)) (VP (MD 'll) (VP (VB try) (CC and) (VB get) (NP (NP (NN something)) (VP (VBN sorted) (PRT (RP out)) (SBAR (IN before) (S (NP (PRP you)) (VP (VBP babysit) (PP (IN on) (NP (DT the) (NN nineteenth))))))))))))) (. .)))
