swda_filename,ptb_basename,conversation_no,transcript_index,act_tag,caller,utterance_index,subutterance_index,text,pos,trees,ptb_treenumbers
sw08utt/sw_0857_2483.utt,2/sw2483,2483,0,o,B,1,1,<Static>  (( Okay )) . /,Okay/UH ./.,(ROOT (INTJ (UH Okay) (. .))),
sw08utt/sw_0857_2483.utt,2/sw2483,2483,1,qy,A,2,1,"Are you a T I -er,  /","Are/VBP you/PRP a/DT T/NNP I/NNP -er/NNP ,/,","(ROOT (SINV (VP (VBP Are)) (NP (NP (PRP you)) (NP (DT a) (NNP T) (NNP I) (NNP -er) (, ,)))))",
sw08utt/sw_0857_2483.utt,2/sw2483,2483,2,%,A,2,2,"{C or, } -/","or/CC ,/,","(ROOT (FRAG (CC or) (ADVP (, ,))))",
sw08utt/sw_0857_2483.utt,2/sw2483,2483,3,nn,B,3,1,"No,  /","No/UH ,/,","(ROOT (INTJ (UH No) (, ,)))",
sw08utt/sw_0857_2483.utt,2/sw2483,2483,4,sd^e,B,3,2,I'm not. /,I/PRP 'm/VBP not/RB ./.,(ROOT (S (NP (PRP I)) (VP (VBP 'm) (RB not)) (. .))),
sw08utt/sw_0857_2483.utt,2/sw2483,2483,5,b,A,4,1,"{F Oh, } really,  /","Oh/UH ,/, really/UH ,/,","(ROOT (INTJ (INTJ (UH Oh)) (, ,) (INTJ (UH really) (, ,))))",
sw08utt/sw_0857_2483.utt,2/sw2483,2483,6,ba,A,4,2,that's great.  /,that/DT 's/BES great/JJ ./.,(ROOT (S (NP (DT that)) (VP (BES 's) (ADJP (JJ great))) (. .))),
sw08utt/sw_0857_2483.utt,2/sw2483,2483,7,sd^t,A,4,3,"{F Uh, } my daughter talked to a student.  /","Uh/UH ,/, my/PRP$ daughter/NN talked/VBD to/IN a/DT student/NN ./.","(ROOT (S (INTJ (UH Uh)) (, ,) (NP (PRP$ my) (NN daughter)) (VP (VBD talked) (PP (IN to) (NP (DT a) (NN student)))) (. .)))",
sw08utt/sw_0857_2483.utt,2/sw2483,2483,8,sd^t,A,4,4,"{F Uh, } in general most [ of them, + ] {F uh, } people doing this are T I -ers,  /","Uh/UH ,/, in/IN general/JJ most/RBS of/IN them/PRP ,/, uh/UH ,/, people/NNS doing/VBG this/DT are/VBP T/NNP I/NNP -ers/NNPS ,/,","(ROOT (PRN (S (NP (NP (FRAG (INTJ (UH Uh)) (, ,) (PP (IN in) (NP (NP (JJ general)) (NP (RBS most)))))) (PP (IN of) (S (NP (NP (PRP them)) (, ,) (FRAG (INTJ (UH uh)) (, ,) (NP (NNS people)))) (VP (VBG doing) (NP (DT this)))))) (VP (VBP are) (NP (NNP T) (NNP I) (NNPS -ers)))) (, ,)))",
sw08utt/sw_0857_2483.utt,2/sw2483,2483,9,qy^d^t,A,4,5,"{C but } I guess customers too, {F huh? } /","but/CC I/PRP guess/VBP customers/NNS too/RB ,/, huh/UH ?/.","(ROOT (S (S (CC but) (NP (PRP I)) (VP (VBP guess) (NP (NNS customers)) (ADVP (RB too)))) (, ,) (FRAG (INTJ (UH huh))) (. ?)))",
sw08utt/sw_0857_2483.utt,2/sw2483,2483,10,sv^t,B,5,1,"{C And, } I think a great number of students who got word of it and participated in general and voiced who heard about the program. /","And/CC ,/, I/PRP think/VBP a/DT great/JJ number/NN of/IN students/NNS who/WP got/VBD word/NN of/IN it/PRP and/CC participated/VBD in/IN general/JJ and/CC voiced/VBD who/WP heard/VBD about/IN the/DT program/NN ./.","(ROOT (S (CC And) (, ,) (NP (PRP I)) (VP (VP (VBP think) (NP (NP (DT a) (JJ great) (NN number)) (PP (IN of) (NP (NP (NNS students)) (SBAR (WHNP (WP who)) (S (VP (VP (VBD got) (NP (NP (NN word)) (PP (IN of) (NP (PRP it))))) (CC and) (VP (VBD participated) (PP (IN in) (ADJP (JJ general))))))))))) (CC and) (VP (VBD voiced) (SBAR (WHNP (WP who)) (S (VP (VBD heard) (PP (IN about) (NP (DT the) (NN program)))))))) (. .)))",
sw08utt/sw_0857_2483.utt,2/sw2483,2483,11,b,A,6,1,Yeah.  /,Yeah/UH ./.,(ROOT (INTJ (UH Yeah) (. .))),
sw08utt/sw_0857_2483.utt,2/sw2483,2483,12,sv^t,A,6,2,"T I -s got, {F uh, } a lot of advances in it really.  /","T/NNP I/NNP -s/HVS got/VBN ,/, uh/UH ,/, a/DT lot/NN of/IN advances/NNS in/IN it/PRP really/RB ./.","(ROOT (S (NP (NNP T) (NNP I)) (VP (HVS -s) (VP (VBN got)) (, ,) (INTJ (UH uh)) (, ,) (S (NP (NP (DT a) (NN lot)) (PP (IN of) (NP (NP (NNS advances)) (PP (IN in) (NP (PRP it))) (ADVP (RB really))))))) (. .)))",
sw08utt/sw_0857_2483.utt,2/sw2483,2483,13,sd^t,A,6,3,"{F Uh, } hopefully this will turn out to be a good program for us.  /","Uh/UH ,/, hopefully/RB this/DT will/MD turn/VB out/RP to/TO be/VB a/DT good/JJ program/NN for/IN us/PRP ./.","(ROOT (S (INTJ (UH Uh)) (, ,) (ADVP (RB hopefully)) (NP (DT this)) (VP (MD will) (VP (VB turn) (PRT (RP out)) (S (VP (TO to) (VP (VB be) (NP (NP (DT a) (JJ good) (NN program)) (PP (IN for) (NP (PRP us))))))))) (. .)))",
sw08utt/sw_0857_2483.utt,2/sw2483,2483,14,sv^t,A,6,4,"We sure need, {F uh, } the business.  /","We/PRP sure/RB need/VBP ,/, uh/UH ,/, the/DT business/NN ./.","(ROOT (S (S (NP (PRP We)) (ADVP (RB sure)) (VP (VBP need))) (, ,) (FRAG (INTJ (UH uh)) (, ,) (NP (DT the) (NN business))) (. .)))",
sw08utt/sw_0857_2483.utt,2/sw2483,2483,15,b,A,6,5,"Okay,  /","Okay/UH ,/,","(ROOT (FRAG (PP (UH Okay)) (, ,)))",
sw08utt/sw_0857_2483.utt,2/sw2483,2483,16,sd^t,A,6,6,Current Events.  /,Current/JJ Events/NNS ./.,(ROOT (FRAG (NP (JJ Current) (NNS Events)) (. .))),
