swda_filename,ptb_basename,conversation_no,transcript_index,act_tag,caller,utterance_index,subutterance_index,text,pos,trees,ptb_treenumbers
sw06utt/sw_0658_2992.utt,2/sw2992,2992,0,o,A,1,1,"{D Well, } I know that, {F uh, } - /","Well/UH ,/, I/PRP know/VBP that/IN ,/, uh/UH ,/,","(ROOT (S (INTJ (UH Well)) (, ,) (ADVP (PRP I)) (VP (VBP know) (ADJP (IN that)) (, ,) (NP (UH uh))) (, ,)))",
sw06utt/sw_0658_2992.utt,2/sw2992,2992,1,sd,A,1,2,I have only {D like } two or three favorite television shows. /,I/PRP have/VBP only/RB like/IN two/CD or/CC three/CD favorite/JJ television/NN shows/NNS ./.,(ROOT (S (NP (PRP I)) (VP (VBP have) (VP (PP (RB only) (IN like) (NP (NP (CD two)) (CC or) (NP (CD three) (JJ favorite) (NN television) (NNS shows)))))) (. .))),
sw06utt/sw_0658_2992.utt,2/sw2992,2992,2,b,B,2,1,Uh-huh. /,Uh-huh/UH ./.,(ROOT (INTJ (UH Uh-huh) (. .))),
sw06utt/sw_0658_2992.utt,2/sw2992,2992,3,sd,A,3,1,"I think one of my favorite then is  from the guy Stephen, is it Brochco, who does {D like } L A LAW -- /","I/PRP think/VBP one/CD of/IN my/PRP$ favorite/JJ then/RB is/VBZ from/IN the/DT guy/NN Stephen/NNP ,/, is/VBZ it/PRP Brochco/NNP ,/, who/WP does/VBZ like/UH L/NNP A/NNP LAW/NN --/:","(ROOT (SINV (S (NP (PRP I)) (VP (VBP think) (SBAR (S (NP (NP (CD one)) (PP (IN of) (NP (PRP$ my) (JJ favorite)))) (ADVP (RB then)) (VP (VBZ is) (PP (IN from) (NP (DT the) (NN guy) (NNP Stephen)))))))) (, ,) (VP (VBZ is) (NP (PRP it)) (S (NP (NP (NNP Brochco)) (, ,) (SBAR (WHNP (WP who)) (S (VP (VBZ does) (NP (INTJ (UH like)) (NP (NNP L) (NNP A))))))))) (NP (NN LAW))))",
sw06utt/sw_0658_2992.utt,2/sw2992,2992,4,b,B,4,1,"{F Oh, } yeah.  /","Oh/UH ,/, yeah/UH ./.","(ROOT (INTJ (INTJ (UH Oh)) (, ,) (INTJ (UH yeah) (. .))))",
sw06utt/sw_0658_2992.utt,2/sw2992,2992,5,b,B,4,2,Uh-huh. /,Uh-huh/UH ./.,(ROOT (INTJ (UH Uh-huh) (. .))),
sw06utt/sw_0658_2992.utt,2/sw2992,2992,6,b^m,A,5,1,"-- uh-huh,  /","--/: uh-huh/UH ,/,","(ROOT (FRAG (PP (UH uh-huh)) (, ,)))",
sw06utt/sw_0658_2992.utt,2/sw2992,2992,7,sd,A,5,2,"{C and, } {F uh, } he  also did HILLSTREET BLUES. /","and/CC ,/, uh/UH ,/, he/PRP also/RB did/VBD HILLSTREET/NNP BLUES/NNS ./.","(ROOT (S (CC and) (, ,) (INTJ (UH uh)) (, ,) (NP (PRP he)) (ADVP (RB also)) (VP (VBD did) (NP (NNP HILLSTREET) (NNS BLUES))) (. .)))",
sw06utt/sw_0658_2992.utt,2/sw2992,2992,8,b,B,6,1,"Yeah, /","Yeah/UH ,/,","(ROOT (INTJ (UH Yeah) (, ,)))",
sw06utt/sw_0658_2992.utt,2/sw2992,2992,9,sd,A,7,1,I like those type of shows. /,I/PRP like/VBP those/DT type/NN of/IN shows/VBZ ./.,(ROOT (S (NP (PRP I)) (VP (VBP like) (SBAR (S (NP (NP (DT those) (NN type)) (PP (IN of))) (VP (VBZ shows))))) (. .))),
