swda_filename,ptb_basename,conversation_no,transcript_index,act_tag,caller,utterance_index,subutterance_index,text,pos,trees,ptb_treenumbers
sw09utt/sw_0948_3151.utt,3/sw3151,3151,0,qo,B,1,1,"{D Well, } how do you feel about [ spot test-, + spot testing ] for drugs? /","Well/UH ,/, how/WRB do/VBP you/PRP feel/VB about/IN spot/NN test-/NN ,/, spot/NN testing/NN for/IN drugs/NNS ?/.","(ROOT (S (INTJ (UH Well)) (, ,) (ADVP (WRB how)) (VP (VBP do) (S (NP (PRP you)) (VP (VB feel) (PP (IN about) (NP (NP (NN spot) (NN test-)) (, ,) (NP (NP (NN spot) (NN testing)) (PP (IN for) (NP (NNS drugs))))))))) (. ?)))",
sw09utt/sw_0948_3151.utt,3/sw3151,3151,1,nd,A,2,1,"<Noise> {D Well, } basically I think it would be a good idea myself.  /","Well/UH ,/, basically/RB I/PRP think/VBP it/PRP would/MD be/VB a/DT good/JJ idea/NN myself/PRP ./.","(ROOT (S (INTJ (UH Well)) (, ,) (ADVP (RB basically)) (NP (PRP I)) (VP (VBP think) (SBAR (S (NP (PRP it)) (VP (MD would) (VP (VB be) (NP (DT a) (JJ good) (NN idea)) (NP (PRP myself))))))) (. .)))",
sw09utt/sw_0948_3151.utt,3/sw3151,3151,2,sv,A,2,2,"[ I, + {F uh, } I ] think if somebody's not on drugs, they have no reason, {D you know, } to be afraid of it. /","I/PRP ,/, uh/UH ,/, I/PRP think/VBP if/IN somebody/NN 's/BES not/RB on/IN drugs/NNS ,/, they/PRP have/VBP no/DT reason/NN ,/, you/PRP know/VBP ,/, to/TO be/VB afraid/JJ of/IN it/PRP ./.","(ROOT (S (NP (PRP I)) (, ,) (INTJ (UH uh)) (, ,) (NP (PRP I)) (VP (VBP think) (SBAR (IN if) (S (FRAG (NP (NN somebody)) (BES 's) (RB not) (PP (IN on) (NP (NNS drugs)))) (, ,) (NP (PRP they)) (VP (VBP have) (NP (DT no) (NN reason))))) (PRN (, ,) (S (NP (PRP you)) (VP (VBP know))) (, ,)) (S (VP (TO to) (VP (VB be) (ADJP (JJ afraid) (PP (IN of) (NP (PRP it)))))))) (. .)))",
sw09utt/sw_0948_3151.utt,3/sw3151,3151,3,b,B,3,1,Uh-huh. /,Uh-huh/UH ./.,(ROOT (INTJ (UH Uh-huh) (. .))),
sw09utt/sw_0948_3151.utt,3/sw3151,3151,4,sv,A,4,1,"{F Uh, } I do think that there has to be some controls, {F uh, }  /","Uh/UH ,/, I/PRP do/VBP think/VB that/IN there/EX has/VBZ to/TO be/VB some/DT controls/NNS ,/, uh/UH ,/,","(ROOT (S (INTJ (UH Uh)) (, ,) (ADVP (PRP I)) (VP (VBP do) (VP (VB think) (SBAR (IN that) (S (NP (EX there)) (VP (VBZ has) (S (VP (TO to) (VP (VB be) (NP (DT some) (NNS controls)) (, ,) (NP (UH uh)))))))))) (, ,)))",
sw09utt/sw_0948_3151.utt,3/sw3151,3151,5,sd,A,4,2,"{D like, } I don't think one test positive should, {F uh, } be, {F uh, } <<pause>> the end of it, {D you know. } /","like/UH ,/, I/PRP do/VBP n't/RB think/VB one/CD test/NN positive/JJ should/MD ,/, uh/UH ,/, be/VB ,/, uh/UH ,/, the/DT end/NN of/IN it/PRP ,/, you/PRP know/VBP ./.","(ROOT (S (S (INTJ (UH like)) (, ,) (PRN (S (NP (PRP I)) (VP (VBP do) (RB n't) (VP (VB think) (S (NP (CD one) (NN test)) (ADJP (JJ positive))))))) (VP (MD should) (PRN (, ,) (INTJ (UH uh)) (, ,)) (VP (VB be) (, ,) (INTJ (UH uh)) (, ,) (NP (NP (DT the) (NN end)) (PP (IN of) (NP (PRP it))))))) (, ,) (NP (PRP you)) (VP (VBP know)) (. .)))",
sw09utt/sw_0948_3151.utt,3/sw3151,3151,6,b,B,5,1,# Right. # /,Right/UH ./.,(ROOT (INTJ (UH Right) (. .))),
sw09utt/sw_0948_3151.utt,3/sw3151,3151,7,sv,A,6,1,"# [ I, + # I ] think they should test more than once. /","I/PRP ,/, I/PRP think/VBP they/PRP should/MD test/VB more/JJR than/IN once/RB ./.","(ROOT (S (NP (PRP I)) (, ,) (NP (PRP I)) (VP (VBP think) (SBAR (S (NP (PRP they)) (VP (MD should) (VP (VB test) (NP (QP (JJR more) (IN than) (RB once)))))))) (. .)))",
sw09utt/sw_0948_3151.utt,3/sw3151,3151,8,aa,B,7,1,"Yeah,  /","Yeah/UH ,/,","(ROOT (INTJ (UH Yeah) (, ,)))",
sw09utt/sw_0948_3151.utt,3/sw3151,3151,9,sv,B,7,2,"# [ [ it's, + it's # -- ] +","it/PRP 's/BES ,/, it/PRP 's/BES --/:","(ROOT (S (S (NP (PRP it)) (VP (BES 's))) (, ,) (NP (PRP it)) (VP (BES 's) (SBAR (S (NP (PRP it)) (VP (BES 's) (ADJP (JJ refreshing) (S (VP (TO to) (VP (VB hear) (NP (NP (NN somebody)) (, ,) (SBAR (WHNP (WDT that)) (S (VP (VBZ has) (NP (NP (DT a) (JJ similar) (NN opinion)) (PP (IN as) (NP (PRP mine)))))))))))))))) (. .)))",
sw09utt/sw_0948_3151.utt,3/sw3151,3151,10,%,A,8,1,"# It, # -- -/","It/PRP ,/, --/:","(ROOT (S (NP (PRP It)) (VP (, ,))))",
sw09utt/sw_0948_3151.utt,3/sw3151,3151,11,+,B,9,1,"it's ] refreshing to hear somebody,","it/PRP 's/BES refreshing/JJ to/TO hear/VB somebody/NN ,/,","(ROOT (S (S (NP (PRP it)) (VP (BES 's))) (, ,) (NP (PRP it)) (VP (BES 's) (SBAR (S (NP (PRP it)) (VP (BES 's) (ADJP (JJ refreshing) (S (VP (TO to) (VP (VB hear) (NP (NP (NN somebody)) (, ,) (SBAR (WHNP (WDT that)) (S (VP (VBZ has) (NP (NP (DT a) (JJ similar) (NN opinion)) (PP (IN as) (NP (PRP mine)))))))))))))))) (. .)))",
sw09utt/sw_0948_3151.utt,3/sw3151,3151,12,x,A,10,1,<Static>.,,,
sw09utt/sw_0948_3151.utt,3/sw3151,3151,13,+,B,11,1,that has a similar opinion as mine.  /,that/WDT has/VBZ a/DT similar/JJ opinion/NN as/IN mine/PRP ./.,"(ROOT (S (S (NP (PRP it)) (VP (BES 's))) (, ,) (NP (PRP it)) (VP (BES 's) (SBAR (S (NP (PRP it)) (VP (BES 's) (ADJP (JJ refreshing) (S (VP (TO to) (VP (VB hear) (NP (NP (NN somebody)) (, ,) (SBAR (WHNP (WDT that)) (S (VP (VBZ has) (NP (NP (DT a) (JJ similar) (NN opinion)) (PP (IN as) (NP (PRP mine)))))))))))))))) (. .)))",
sw09utt/sw_0948_3151.utt,3/sw3151,3151,14,sv,B,11,2,"{E I mean, } all these people that are against it [ [ that may, + the-, ] + {D you know, } they may ] not even be on drugs.  /","I/PRP mean/VBP ,/, all/PDT these/DT people/NNS that/WDT are/VBP against/IN it/PRP that/WDT may/MD ,/, the-/XX ,/, you/PRP know/VBP ,/, they/PRP may/MD not/RB even/RB be/VB on/IN drugs/NNS ./.","(ROOT (S (S (NP (PRP I)) (VP (VBP mean))) (, ,) (S (NP (NP (PDT all) (DT these) (NNS people)) (SBAR (WHNP (WDT that)) (S (VP (VBP are) (PP (IN against) (NP (NP (PRP it)) (SBAR (WHNP (WDT that)) (S (VP (MD may)))))))))) (, ,) (ADVP (XX the-)) (, ,) (NP (PRP you)) (VP (VBP know))) (, ,) (S (NP (PRP they)) (VP (MD may) (RB not) (ADVP (RB even)) (VP (VB be) (PP (IN on) (NP (NNS drugs)))))) (. .)))",
sw09utt/sw_0948_3151.utt,3/sw3151,3151,15,sv,B,11,3,"[ They, + they ] call it an invasion of privacy. /","They/PRP ,/, they/PRP call/VBP it/PRP an/DT invasion/NN of/IN privacy/NN ./.","(ROOT (S (NP (PRP They)) (, ,) (NP (PRP they)) (VP (VBP call) (S (NP (PRP it)) (NP (NP (DT an) (NN invasion)) (PP (IN of) (NP (NN privacy)))))) (. .)))",
