swda_filename,ptb_basename,conversation_no,transcript_index,act_tag,caller,utterance_index,subutterance_index,text,pos,trees,ptb_treenumbers
sw07utt/sw_0745_2387.utt,2/sw2387,2387,0,o,A,1,1,"Okay,  /","Okay/UH ,/,","(ROOT (FRAG (PP (UH Okay)) (, ,)))",
sw07utt/sw_0745_2387.utt,2/sw2387,2387,1,qw,A,1,2,what types of music do you like to listen to? /,what/WDT types/NNS of/IN music/NN do/VBP you/PRP like/VB to/TO listen/VB to/IN ?/.,(ROOT (SBARQ (WHNP (WHNP (WDT what) (NNS types)) (PP (IN of) (NP (NN music)))) (SQ (VBP do) (NP (PRP you)) (VP (VB like) (S (VP (TO to) (VP (VB listen) (PP (IN to))))))) (. ?))),
sw07utt/sw_0745_2387.utt,2/sw2387,2387,2,sd,B,2,1,"{D Well, } I primarily listen to classical music  when I have my druthers, partly because I find it more soothing.  /","Well/UH ,/, I/PRP primarily/RB listen/VBP to/IN classical/JJ music/NN when/WRB I/PRP have/VBP my/PRP$ druthers/NNS ,/, partly/RB because/IN I/PRP find/VBP it/PRP more/RBR soothing/JJ ./.","(ROOT (S (INTJ (UH Well)) (, ,) (NP (PRP I)) (ADVP (RB primarily)) (VP (VBP listen) (PP (IN to) (NP (JJ classical) (NN music))) (SBAR (WHADVP (WRB when)) (S (NP (PRP I)) (VP (VBP have) (NP (PRP$ my) (NNS druthers)) (, ,) (SBAR (RB partly) (IN because) (S (NP (PRP I)) (VP (VBP find) (S (NP (PRP it)) (ADJP (RBR more) (JJ soothing)))))))))) (. .)))",
sw07utt/sw_0745_2387.utt,2/sw2387,2387,3,sd,B,2,2,"I don't know a lot about classical music so  far as, {F uh, } any background in music,  /","I/PRP do/VBP n't/RB know/VB a/DT lot/NN about/IN classical/JJ music/NN so/RB far/RB as/IN ,/, uh/UH ,/, any/DT background/NN in/IN music/NN ,/,","(ROOT (S (NP (PRP I)) (VP (VBP do) (RB n't) (VP (VB know) (NP (NP (DT a) (NN lot)) (PP (IN about) (NP (JJ classical) (NN music)))) (ADVP (RB so) (RB far)) (PP (IN as) (PRN (, ,) (INTJ (UH uh)) (, ,)) (NP (NP (DT any) (NN background)) (PP (IN in) (NP (NN music))))))) (, ,)))",
sw07utt/sw_0745_2387.utt,2/sw2387,2387,4,sd,B,2,3,"{C but }  it's [ the  po-, + the music ] I enjoy the most.  /","but/CC it/PRP 's/BES the/DT po-/XX ,/, the/DT music/NN I/PRP enjoy/VBP the/DT most/RBS ./.","(ROOT (S (CC but) (NP (PRP it)) (VP (BES 's) (NP (NP (DT the) (XX po-)) (, ,) (NP (NP (DT the) (NN music)) (SBAR (S (NP (PRP I)) (VP (VBP enjoy) (NP (DT the) (RBS most)))))))) (. .)))",
sw07utt/sw_0745_2387.utt,2/sw2387,2387,5,qo,B,2,4,How about you? /,How/WRB about/IN you/PRP ?/.,(ROOT (FRAG (WHADVP (WRB How)) (PP (IN about) (NP (PRP you)) (. ?)))),
sw07utt/sw_0745_2387.utt,2/sw2387,2387,6,sd,A,3,1,I like classical music also.  /,I/PRP like/VBP classical/JJ music/NN also/RB ./.,(ROOT (S (NP (PRP I)) (VP (VBP like) (NP (JJ classical) (NN music)) (ADVP (RB also))) (. .))),
sw07utt/sw_0745_2387.utt,2/sw2387,2387,7,%,A,3,2,"I, {F uh, } - /","I/PRP ,/, uh/UH ,/,","(ROOT (NP (NP (PRP I)) (PRN (, ,) (ADVP (UH uh)) (, ,))))",
sw07utt/sw_0745_2387.utt,2/sw2387,2387,8,sd,A,3,3,"like you, I don't know a whole lot about it,  /","like/IN you/PRP ,/, I/PRP do/VBP n't/RB know/VB a/DT whole/JJ lot/NN about/IN it/PRP ,/,","(ROOT (S (PP (IN like) (NP (PRP you))) (, ,) (NP (PRP I)) (VP (VBP do) (RB n't) (VP (VB know) (NP (DT a) (JJ whole) (NN lot)) (PP (IN about) (NP (PRP it)) (, ,))))))",
sw07utt/sw_0745_2387.utt,2/sw2387,2387,9,sd,A,3,4,"{C and } [ I, + I ]  would like to buy more classical tapes and stuff,  /","and/CC I/PRP ,/, I/PRP would/MD like/VB to/TO buy/VB more/RBR classical/JJ tapes/NNS and/CC stuff/NN ,/,","(ROOT (PRN (CC and) (S (NP (PRP I)) (, ,) (NP (PRP I)) (VP (MD would) (VP (VB like) (S (VP (TO to) (VP (VB buy) (NP (NP (RBR more) (JJ classical) (NNS tapes)) (CC and) (NP (NN stuff)))))))) (, ,))))",
