swda_filename,ptb_basename,conversation_no,transcript_index,act_tag,caller,utterance_index,subutterance_index,text,pos,trees,ptb_treenumbers
sw06utt/sw_0686_4829.utt,4/sw4829,4829,0,o,A,1,1,"Okay <static>.  {F Uh, } <breathing>  let me see.  /","Okay/UH ./. Uh/UH ,/, let/VB me/PRP see/VB ./.","(ROOT (S (INTJ (UH Okay) (. .)) (VP (VP (UH Uh)) (, ,) (VP (VB let) (S (NP (PRP me)) (VP (VB see))))) (. .)))",
sw06utt/sw_0686_4829.utt,4/sw4829,4829,1,sd,A,1,2,"Unfortunately, we are not much into recycling. /","Unfortunately/RB ,/, we/PRP are/VBP not/RB much/JJ into/IN recycling/NN ./.","(ROOT (S (ADVP (RB Unfortunately)) (, ,) (NP (PRP we)) (VP (VBP are) (RB not) (ADJP (JJ much) (PP (IN into) (NP (NN recycling))))) (. .)))",
sw06utt/sw_0686_4829.utt,4/sw4829,4829,2,b,B,2,1,Uh-huh. /,Uh-huh/UH ./.,(ROOT (INTJ (UH Uh-huh) (. .))),
sw06utt/sw_0686_4829.utt,4/sw4829,4829,3,sd,A,3,1,"[ We don't, + we don't ] do enough.  /","We/PRP do/VBP n't/RB ,/, we/PRP do/VBP n't/RB do/VB enough/RB ./.","(ROOT (S (S (NP (PRP We)) (VP (VBP do) (RB n't))) (, ,) (NP (PRP we)) (VP (VBP do) (RB n't) (VP (VB do) (NP (RB enough)))) (. .)))",
sw06utt/sw_0686_4829.utt,4/sw4829,4829,4,sd,A,3,2,I know we don't so <noise>.  /,I/PRP know/VBP we/PRP do/VBP n't/RB so/RB ./.,(ROOT (S (NP (PRP I)) (VP (VBP know) (SBAR (S (NP (PRP we)) (VP (VBP do) (RB n't)) (ADVP (RB so))))) (. .))),
sw06utt/sw_0686_4829.utt,4/sw4829,4829,5,sd,A,3,3,"{F Uh, } although lately I've been, {F uh, } - /","Uh/UH ,/, although/IN lately/RB I/PRP 've/VBP been/VBN ,/, uh/UH ,/,","(ROOT (S (NP (NP (FRAG (INTJ (UH Uh)) (, ,) (PP (IN although)))) (PP (RB lately) (S (VP (NP (NP (PRP I)) (SBAR (S (VP (VBP 've) (VP (VBN been)))))) (PRN (, ,) (INTJ (UH uh)) (, ,))))))))",
sw06utt/sw_0686_4829.utt,4/sw4829,4829,6,sd,A,3,4,a friend of mine  that I spend a lot of time with does recycle quite a bit  /,a/DT friend/NN of/IN mine/PRP that/WDT I/PRP spend/VBP a/DT lot/NN of/IN time/NN with/IN does/VBZ recycle/VB quite/PDT a/DT bit/NN,(ROOT (S (NP (NP (DT a) (NN friend)) (PP (IN of) (NP (PRP mine))) (SBAR (WHNP (WDT that)) (S (NP (PRP I)) (VP (VBP spend) (NP (NP (DT a) (NN lot)) (PP (IN of) (NP (NN time)))) (PP (IN with)))))) (VP (VBZ does) (VP (VB recycle) (NP (PDT quite) (DT a) (NN bit)))))),
sw06utt/sw_0686_4829.utt,4/sw4829,4829,7,sd,A,3,5,"{C and } [ [ it's, +  it's, ] +   it's, ] {F uh, } <laughter> interesting to watch some of the things that she does  /","and/CC it/PRP 's/BES ,/, it/PRP 's/BES ,/, it/PRP 's/BES ,/, uh/UH ,/, interesting/JJ to/TO watch/VB some/DT of/IN the/DT things/NNS that/WDT she/PRP does/VBZ","(ROOT (FRAG (CC and) (NP (NP (PRP it)) (SBAR (S (SBAR (BES 's) (, ,) (S (NP (PRP it)) (VP (BES 's)))) (, ,) (NP (PRP it)) (VP (BES 's) (, ,) (INTJ (UH uh)) (, ,) (S (ADJP (JJ interesting) (S (VP (TO to) (VP (VB watch) (NP (NP (DT some)) (PP (IN of) (NP (DT the) (NNS things)))))))) (SBAR (WHNP (WDT that)) (S (NP (PRP she)) (VP (VBZ does)))))))))))",
sw06utt/sw_0686_4829.utt,4/sw4829,4829,8,sd,A,3,6,"{C and then } she's almost had an impact on me, {F uh, } where she doesn't say anything to  me when she comes </noise> to my house {C but } I can kind of tell it bothers her {C so, }","and/CC then/RB she/PRP 's/HVS almost/RB had/VBN an/DT impact/NN on/IN me/PRP ,/, uh/UH ,/, where/WRB she/PRP does/VBZ n't/RB say/VB anything/NN to/IN me/PRP when/WRB she/PRP comes/VBZ to/IN my/PRP$ house/NN but/CC I/PRP can/MD kind/RB of/RB tell/VB it/PRP bothers/VBZ her/PRP$ so/RB ,/,","(ROOT (FRAG (CC and) (NP (NP (RB then)) (SBAR (S (NP (PRP she)) (VP (HVS 's) (ADVP (RB almost)) (VP (VBN had) (NP (NP (DT an) (NN impact)) (PP (IN on) (NP (PRP me))))) (, ,) (S (INTJ (UH uh)) (, ,) (SBAR (WHADVP (WRB where)) (S (NP (PRP she)) (VP (VBZ does) (RB n't) (VP (VB say) (NP (NN anything)) (PP (IN to) (NP (PRP me))) (SBAR (WHADVP (WRB when)) (S (S (NP (PRP she)) (VP (VBZ comes) (PP (IN to) (NP (PRP$ my) (NN house))))) (CC but) (S (S (NP (PRP I)) (VP (MD can) (ADVP (RB kind) (RB of)) (VP (VB tell) (SBAR (S (NP (PRP it)) (VP (VBZ bothers) (NP (PRP$ her)) (ADVP (RB so)))))))) (, ,) (ADVP (RB just)) (S (ADVP (RB unconsciously)) (NP (PRP I)) (VP (VBP 've)))))))))) (, ,) (NP (PRP I)) (VP (VBP 've) (VP (VBN stopped) (S (VP (VBG buying) (NP (NP (DT a) (NN lot)) (PP (IN of) (PRN (, ,) (INTJ (UH uh) (, ,) (UH uh)) (, ,)) (NP (NN paper) (NNS plates) (CC and) (NN paper) (NNS cups)))))))))))))))",
sw06utt/sw_0686_4829.utt,4/sw4829,4829,9,x,B,4,1,<Laughter>.,,,
