swda_filename,ptb_basename,conversation_no,transcript_index,act_tag,caller,utterance_index,subutterance_index,text,pos,trees,ptb_treenumbers
sw08utt/sw_0878_3189.utt,3/sw3189,3189,0,fp,B,1,1,"Hi, Clarice.  /","Hi/UH ,/, Clarice/NNP ./.","(ROOT (FRAG (INTJ (UH Hi)) (, ,) (NP (NNP Clarice)) (. .)))",
sw08utt/sw_0878_3189.utt,3/sw3189,3189,1,qy,B,1,2,"{F Um, } have you had a family reunion recently? /","Um/UH ,/, have/VBP you/PRP had/VBN a/DT family/NN reunion/NN recently/RB ?/.","(ROOT (SINV (FRAG (INTJ (UH Um))) (, ,) (VP (VBP have)) (NP (PRP you)) (VP (VBN had) (NP (DT a) (NN family) (NN reunion)) (ADVP (RB recently))) (. ?)))",
sw08utt/sw_0878_3189.utt,3/sw3189,3189,2,ny,A,2,1,"Yes,  /","Yes/UH ,/,","(ROOT (INTJ (UH Yes) (, ,)))",
sw08utt/sw_0878_3189.utt,3/sw3189,3189,3,sd^e,A,2,2,"just this last summer we went back to Utah,  /","just/RB this/DT last/JJ summer/NN we/PRP went/VBD back/RB to/IN Utah/NNP ,/,","(ROOT (FRAG (ADVP (RB just)) (NP (NP (DT this) (JJ last) (NN summer)) (SBAR (S (NP (PRP we)) (VP (VBD went) (ADVP (RB back)) (PP (IN to) (NP (NNP Utah)))) (, ,))))))",
sw08utt/sw_0878_3189.utt,3/sw3189,3189,4,sd,A,2,3,"{C and } we met, it was my,  /","and/CC we/PRP met/VBD ,/, it/PRP was/VBD my/PRP$ ,/,","(ROOT (PRN (CC and) (S (S (NP (PRP we)) (VP (VBD met))) (, ,) (S (NP (PRP it)) (VP (VBD was) (NP (PRP$ my)))) (, ,))))",
sw08utt/sw_0878_3189.utt,3/sw3189,3189,5,sd,A,2,4,"we usually go to my family reunion,  /","we/PRP usually/RB go/VBP to/IN my/PRP$ family/NN reunion/NN ,/,","(ROOT (S (NP (PRP we)) (ADVP (RB usually)) (VP (VBP go) (PP (IN to) (NP (PRP$ my) (NN family) (NN reunion)))) (, ,)))",
sw08utt/sw_0878_3189.utt,3/sw3189,3189,6,sd,A,2,5,{C but } this one was my husband's -- /,but/CC this/DT one/CD was/VBD my/PRP$ husband/NN 's/POS --/:,(ROOT (S (CC but) (NP (DT this) (CD one)) (VP (VBD was) (NP (PRP$ my) (NN husband)) (S (NP (POS 's)))))),
sw08utt/sw_0878_3189.utt,3/sw3189,3189,7,b,B,3,1,Uh-huh. /,Uh-huh/UH ./.,(ROOT (INTJ (UH Uh-huh) (. .))),
sw08utt/sw_0878_3189.utt,3/sw3189,3189,8,sd,A,4,1,"-- {C and } they're usually quite similar, I think. /","--/: and/CC they/PRP 're/VBP usually/RB quite/RB similar/JJ ,/, I/PRP think/VBP ./.","(ROOT (S (S (CC and) (NP (PRP they)) (VP (VBP 're) (ADVP (RB usually)) (ADJP (RB quite) (JJ similar)))) (, ,) (NP (PRP I)) (VP (VBP think)) (. .)))",
sw08utt/sw_0878_3189.utt,3/sw3189,3189,9,qy,B,5,1,Are you both from Utah originally? /,Are/VBP you/PRP both/DT from/IN Utah/NNP originally/RB ?/.,(ROOT (SQ (VBP Are) (NP (PRP you)) (PP (ADVP (DT both)) (IN from) (NP (NP (NNP Utah)) (ADVP (RB originally)))) (. ?))),
