swda_filename,ptb_basename,conversation_no,transcript_index,act_tag,caller,utterance_index,subutterance_index,text,pos,trees,ptb_treenumbers
sw06utt/sw_0645_2537.utt,2/sw2537,2537,0,o,A,1,1,Okay.  /,Okay/UH ./.,(ROOT (INTJ (UH Okay) (. .))),
sw06utt/sw_0645_2537.utt,2/sw2537,2537,1,qo,A,1,2,"{D Well, } [ ho-, +  how ]  do you feel about, {F uh, } drug testing? /","Well/UH ,/, ho/WRB ,/, how/WRB do/VBP you/PRP feel/VB about/IN ,/, uh/UH ,/, drug/NN testing/NN ?/.","(ROOT (SBARQ (FRAG (INTJ (UH Well)) (, ,) (ADVP (WRB ho))) (, ,) (SBARQ (WHADVP (WRB how)) (SQ (VBP do) (NP (PRP you)) (VP (VP (VB feel) (PP (IN about))) (, ,) (FRAG (INTJ (UH uh)) (, ,) (NP (NN drug) (NN testing)))))) (. ?)))",
sw06utt/sw_0645_2537.utt,2/sw2537,2537,2,sd,B,2,1,"{F Um, } personally, I don't have a problem  with it, {F uh, }  /","Um/UH ,/, personally/RB ,/, I/PRP do/VBP n't/RB have/VB a/DT problem/NN with/IN it/PRP ,/, uh/UH ,/,","(ROOT (S (INTJ (UH Um)) (, ,) (ADVP (RB personally)) (, ,) (NP (PRP I)) (VP (VBP do) (RB n't) (VP (VB have) (NP (NP (DT a) (NN problem)) (PP (PP (IN with) (NP (PRP it))) (PRN (, ,) (INTJ (UH uh)) (, ,))))))))",
sw06utt/sw_0645_2537.utt,2/sw2537,2537,3,sv,B,2,2,"I think, {F uh, } as far as, {F uh, } protecting fellow employees,  protecting their reputation of the company and the quality of work that the people do,  {F um, } it's justified.  /","I/PRP think/VBP ,/, uh/UH ,/, as/RB far/RB as/IN ,/, uh/UH ,/, protecting/VBG fellow/NN employees/NNS ,/, protecting/VBG their/PRP$ reputation/NN of/IN the/DT company/NN and/CC the/DT quality/NN of/IN work/NN that/WDT the/DT people/NNS do/VBP ,/, um/UH ,/, it/PRP 's/BES justified/JJ ./.","(ROOT (S (NP (PRP I)) (VP (VBP think) (S (SBAR (PRN (, ,) (INTJ (UH uh)) (, ,)) (S (S (VP (ADVP (ADVP (RB as) (RB far) (IN as)) (PRN (, ,) (INTJ (UH uh)) (, ,))) (VBG protecting) (NP (NN fellow) (NNS employees)))) (, ,) (S (VP (VBG protecting) (NP (NP (PRP$ their) (NN reputation)) (PP (IN of) (NP (NP (DT the) (NN company)) (CC and) (NP (NP (DT the) (NN quality)) (PP (IN of) (NP (NN work))) (SBAR (WHNP (WDT that)) (S (NP (DT the) (NNS people)) (VP (VBP do)))))))))))) (, ,) (INTJ (UH um)) (, ,) (NP (PRP it)) (VP (BES 's) (ADJP (JJ justified))))) (. .)))",
sw06utt/sw_0645_2537.utt,2/sw2537,2537,4,sv,B,2,3,"On the other hand, {F um, } I do agree that [ [ it's, +  it's    a, ] + it's an ] invasion of privacy as far as a person's involvement outside of work. /","On/IN the/DT other/JJ hand/NN ,/, um/UH ,/, I/PRP do/VBP agree/VB that/IN it/PRP 's/BES ,/, it/PRP 's/BES a/DT ,/, it/PRP 's/BES an/DT invasion/NN of/IN privacy/NN as/RB far/RB as/IN a/DT person/NN 's/POS involvement/NN outside/IN of/IN work/NN ./.","(ROOT (S (PP (IN On) (NP (DT the) (JJ other) (NN hand))) (, ,) (S (INTJ (UH um)) (, ,) (NP (PRP I)) (VP (VBP do) (VP (VB agree) (SBAR (IN that) (S (NP (PRP it)) (VP (BES 's))))))) (, ,) (S (NP (PRP it)) (NP (BES 's) (DT a))) (, ,) (S (NP (PRP it)) (PP (BES 's) (NP (NP (DT an) (NN invasion)) (PP (IN of) (NP (NP (NN privacy)) (ADVP (RB as) (RB far) (PP (IN as) (NP (NP (DT a) (NN person) (POS 's)) (NN involvement)) (ADVP (IN outside)))))) (PP (IN of) (NP (NN work)))))) (. .)))",
sw06utt/sw_0645_2537.utt,2/sw2537,2537,5,b,A,3,1,Yeah. /,Yeah/UH ./.,(ROOT (INTJ (UH Yeah) (. .))),
sw06utt/sw_0645_2537.utt,2/sw2537,2537,6,sd,B,4,1,"{F Um, } [ I would never, +  I would never ]  have a problem with anyone testing me,  /","Um/UH ,/, I/PRP would/MD never/RB ,/, I/PRP would/MD never/RB have/VB a/DT problem/NN with/IN anyone/NN testing/VBG me/PRP ,/,","(ROOT (NP (S (S (INTJ (UH Um)) (, ,) (NP (PRP I)) (VP (MD would) (ADVP (RB never)))) (, ,) (NP (PRP I)) (VP (MD would) (ADVP (RB never)) (VP (VB have) (NP (NP (DT a) (NN problem)) (PRN (PP (IN with) (NP (NP (NN anyone)) (VP (VBG testing) (NP (PRP me))))) (, ,))))))))",
sw06utt/sw_0645_2537.utt,2/sw2537,2537,7,sd,B,4,2,{C but } I can understand why people would object.  /,but/CC I/PRP can/MD understand/VB why/WRB people/NNS would/MD object/VB ./.,(ROOT (S (CC but) (NP (PRP I)) (VP (MD can) (VP (VB understand) (SBAR (WHADVP (WRB why)) (S (NP (NNS people)) (VP (MD would) (VP (VB object))))))) (. .))),
sw06utt/sw_0645_2537.utt,2/sw2537,2537,8,sd,B,4,3,"{C So, } [ I guess, + {F uh, } I guess, ] {F uh, } I'm kind of mixed on it,","So/RB ,/, I/PRP guess/VBP ,/, uh/UH ,/, I/PRP guess/VBP ,/, uh/UH ,/, I/PRP 'm/VBP kind/RB of/RB mixed/JJ on/IN it/PRP ,/,","(ROOT (S (ADVP (RB So)) (, ,) (NP (PRP I)) (VP (VBP guess) (S (SBAR (PRN (, ,) (INTJ (UH uh)) (, ,)) (S (NP (PRP I)) (VP (VBP guess)))) (, ,) (INTJ (UH uh)) (, ,) (NP (PRP I)) (VP (VBP 'm) (ADVP (RB kind) (RB of)) (ADJP (JJ mixed)) (PP (IN on) (NP (PRP it))) (, ,) (ADVP (RB still)) (PP (IN at) (NP (DT this) (NN point)))))) (. .)))",
sw06utt/sw_0645_2537.utt,2/sw2537,2537,9,b,A,5,1,Yeah. /,Yeah/UH ./.,(ROOT (INTJ (UH Yeah) (. .))),
