swda_filename,ptb_basename,conversation_no,transcript_index,act_tag,caller,utterance_index,subutterance_index,text,pos,trees,ptb_treenumbers
sw09utt/sw_0953_3457.utt,3/sw3457,3457,0,o,A,1,1,"Okay,  /","Okay/UH ,/,","(ROOT (FRAG (PP (UH Okay)) (, ,)))",
sw09utt/sw_0953_3457.utt,3/sw3457,3457,1,sd,A,1,2,"{F uh, } <breathing> <lipsmack> let me see, I've got two children.  /","uh/UH ,/, let/VB me/PRP see/VB ,/, I/PRP 've/VBP got/VBN two/CD children/NNS ./.","(ROOT (S (S (INTJ (UH uh)) (, ,) (VP (VB let) (S (NP (PRP me)) (VP (VB see))))) (, ,) (NP (PRP I)) (VP (VBP 've) (VP (VBN got) (NP (CD two) (NNS children)))) (. .)))",
sw09utt/sw_0953_3457.utt,3/sw3457,3457,2,%,A,1,3,"One is, {F uh, } - /","One/CD is/VBZ ,/, uh/UH ,/,","(ROOT (S (NP (CD One)) (VP (VBZ is) (PRN (, ,) (INTJ (UH uh)) (, ,)))))",
sw09utt/sw_0953_3457.utt,3/sw3457,3457,3,sd,A,1,4,"both preschoolers,  /","both/DT preschoolers/NNS ,/,","(ROOT (S (NP (DT both)) (VP (NNS preschoolers)) (, ,)))",
sw09utt/sw_0953_3457.utt,3/sw3457,3457,4,sd,A,1,5,one is two  /,one/CD is/VBZ two/CD,(ROOT (S (NP (CD one)) (VP (VBZ is) (NP (CD two))))),
sw09utt/sw_0953_3457.utt,3/sw3457,3457,5,sd,A,1,6,"{C and } one is, {F uh, } four. /","and/CC one/CD is/VBZ ,/, uh/UH ,/, four/CD ./.","(ROOT (S (S (CC and) (NP (CD one)) (VP (VBZ is))) (, ,) (FRAG (INTJ (UH uh)) (, ,) (NP (CD four))) (. .)))",
sw09utt/sw_0953_3457.utt,3/sw3457,3457,6,b,B,2,1,Uh-huh. /,Uh-huh/UH ./.,(ROOT (INTJ (UH Uh-huh) (. .))),
sw09utt/sw_0953_3457.utt,3/sw3457,3457,7,sd,A,3,1,"[ {C So, } + {C and, } ] {F uh, } <lipsmack> this is my first year off,  /","So/RB ,/, and/CC ,/, uh/UH ,/, this/DT is/VBZ my/PRP$ first/JJ year/NN off/RP ,/,","(ROOT (S (NP (NP (NP (RB So)) (, ,) (ADVP (CC and)) (, ,)) (SBAR (S (INTJ (UH uh)) (, ,) (NP (DT this)) (VP (VBZ is) (NP (NP (NP (PRP$ my) (JJ first) (NN year)) (ADVP (RP off))) (, ,))))))))",
sw09utt/sw_0953_3457.utt,3/sw3457,3457,8,sd,A,3,2,"{C and } I've always worked, {F uh, } from the time that they were little  /","and/CC I/PRP 've/VBP always/RB worked/VBN ,/, uh/UH ,/, from/IN the/DT time/NN that/WDT they/PRP were/VBD little/JJ","(ROOT (PRN (CC and) (S (NP (PRP I)) (VP (VBP 've) (ADVP (RB always)) (VP (VBN worked) (S (VP (PRN (, ,) (INTJ (UH uh)) (, ,)) (PP (IN from) (NP (DT the) (NN time))))) (SBAR (WHNP (WDT that)) (S (NP (PRP they)) (VP (VBD were) (ADJP (JJ little))))))))))",
sw09utt/sw_0953_3457.utt,3/sw3457,3457,9,sd,A,3,3,{C and so } I decided to <breathing> hold off on my job for a while and stay home with them and <breathing> spend some more time with them <laughter> which I hadn't been doing. /,and/CC so/RB I/PRP decided/VBD to/TO hold/VB off/RP on/IN my/PRP$ job/NN for/IN a/DT while/NN and/CC stay/VB home/RB with/IN them/PRP and/CC spend/VB some/DT more/JJR time/NN with/IN them/PRP which/WDT I/PRP had/VBD n't/RB been/VBN doing/VBG ./.,(ROOT (S (CC and) (ADVP (RB so)) (NP (PRP I)) (VP (VBD decided) (S (VP (TO to) (VP (VP (VB hold) (PRT (RP off)) (PP (IN on) (NP (NP (PRP$ my) (NN job)) (PP (IN for) (NP (DT a) (NN while)))))) (CC and) (VP (VP (VB stay) (ADVP (RB home)) (PP (IN with) (NP (PRP them)))) (CC and) (VP (VB spend) (NP (DT some) (JJR more) (NN time)) (PP (IN with) (NP (PRP them))) (SBAR (WHNP (WDT which)) (S (NP (PRP I)) (VP (VBD had) (RB n't) (VP (VBN been) (VP (VBG doing)))))))))))) (. .))),
sw09utt/sw_0953_3457.utt,3/sw3457,3457,10,sv,B,4,1,"{D Well, } I think that's wonderful. /","Well/UH ,/, I/PRP think/VBP that/DT 's/BES wonderful/JJ ./.","(ROOT (S (INTJ (UH Well)) (, ,) (NP (PRP I)) (VP (VBP think) (SBAR (S (NP (DT that)) (VP (BES 's) (ADJP (JJ wonderful)))))) (. .)))",
sw09utt/sw_0953_3457.utt,3/sw3457,3457,11,%,A,5,1,"{D So, } -/","So/UH ,/,","(ROOT (FRAG (PP (UH So)) (, ,)))",
sw09utt/sw_0953_3457.utt,3/sw3457,3457,12,sd,B,6,1,My children are in college. /,My/PRP$ children/NNS are/VBP in/IN college/NN ./.,(ROOT (S (NP (PRP$ My) (NNS children)) (VP (VBP are) (PP (IN in) (NP (NN college)))) (. .))),
sw09utt/sw_0953_3457.utt,3/sw3457,3457,13,b,A,7,1,Oh. /,Oh/UH ./.,(ROOT (INTJ (UH Oh) (. .))),
sw09utt/sw_0953_3457.utt,3/sw3457,3457,14,sd,B,8,1,{C But } I teach school  /,But/CC I/PRP teach/VBP school/NN,(ROOT (S (CC But) (NP (PRP I)) (VP (VBP teach) (NP (NN school))))),
sw09utt/sw_0953_3457.utt,3/sw3457,3457,15,sd,B,8,2,"{C and } I teach, {F uh, } middle school age children. /","and/CC I/PRP teach/VBP ,/, uh/UH ,/, middle/NN school/NN age/NN children/NNS ./.","(ROOT (S (CC and) (NP (PRP I)) (VP (VBP teach) (, ,) (INTJ (UH uh)) (, ,) (NP (NN middle) (NN school) (NN age) (NNS children))) (. .)))",
sw09utt/sw_0953_3457.utt,3/sw3457,3457,16,b,A,9,1,Oh. /,Oh/UH ./.,(ROOT (INTJ (UH Oh) (. .))),
sw09utt/sw_0953_3457.utt,3/sw3457,3457,17,sd,B,10,1,"{C And so } I see a lot of, {F uh, } variation in what happens when kids are at home. /","And/CC so/RB I/PRP see/VBP a/DT lot/NN of/IN ,/, uh/UH ,/, variation/NN in/IN what/WP happens/VBZ when/WRB kids/NNS are/VBP at/IN home/NN ./.","(ROOT (S (CC And) (ADVP (RB so)) (NP (PRP I)) (VP (VBP see) (NP (NP (DT a) (NN lot)) (PP (IN of) (PRN (, ,) (INTJ (UH uh)) (, ,)) (NP (NN variation)))) (PP (IN in) (SBAR (WHNP (WP what)) (S (VP (VBZ happens) (SBAR (WHADVP (WRB when)) (S (NP (NNS kids)) (VP (VBP are) (PP (IN at) (NP (NN home))))))))))) (. .)))",
sw09utt/sw_0953_3457.utt,3/sw3457,3457,18,b,A,11,1,Yeah. /,Yeah/UH ./.,(ROOT (INTJ (UH Yeah) (. .))),
