swda_filename,ptb_basename,conversation_no,transcript_index,act_tag,caller,utterance_index,subutterance_index,text,pos,trees,ptb_treenumbers
sw09utt/sw_0928_2234.utt,2/sw2234,2234,0,sd,A,1,1,"{D Well, } my family moved to Texas about eight years ago.  /","Well/UH ,/, my/PRP$ family/NN moved/VBD to/IN Texas/NNP about/RB eight/CD years/NNS ago/RB ./.","(ROOT (S (INTJ (UH Well)) (, ,) (NP (PRP$ my) (NN family)) (VP (VBD moved) (PP (IN to) (NP (NNP Texas))) (ADVP (NP (QP (RB about) (CD eight)) (NNS years)) (RB ago))) (. .)))",
sw09utt/sw_0928_2234.utt,2/sw2234,2234,1,sd,A,1,2,"My husband was raised here, by - /","My/PRP$ husband/NN was/VBD raised/VBN here/RB ,/, by/IN","(ROOT (S (NP (PRP$ My) (NN husband)) (VP (VBD was) (VP (VBN raised) (ADVP (RB here)) (, ,) (PP (IN by))))))",
sw09utt/sw_0928_2234.utt,2/sw2234,2234,2,sd,A,1,3,"[ I, + I ] have never lived here,  /","I/PRP ,/, I/PRP have/VBP never/RB lived/VBN here/RB ,/,","(ROOT (PRN (S (NP (PRP I)) (, ,) (NP (PRP I)) (VP (VBP have) (ADVP (RB never)) (VP (VBN lived) (ADVP (RB here))))) (, ,)))",
sw09utt/sw_0928_2234.utt,2/sw2234,2234,3,sd,A,1,4,"{C so, } {F um, } when we came back to Texas, I was really kind of excited.  /","so/RB ,/, um/UH ,/, when/WRB we/PRP came/VBD back/RB to/IN Texas/NNP ,/, I/PRP was/VBD really/RB kind/RB of/RB excited/JJ ./.","(ROOT (S (S (ADJP (ADJP (ADJP (RB so)) (PRN (, ,) (INTJ (UH um)) (, ,))) (SBAR (WHADVP (WRB when)) (S (NP (PRP we)) (VP (VBD came) (ADVP (RB back)) (PP (IN to) (NP (NNP Texas)))))))) (, ,) (NP (PRP I)) (VP (VBD was) (ADVP (RB really)) (ADJP (ADVP (RB kind) (RB of)) (JJ excited))) (. .)))",
sw09utt/sw_0928_2234.utt,2/sw2234,2234,4,sd,A,1,5,There wasn't a state income tax  /,There/EX was/VBD n't/RB a/DT state/NN income/NN tax/NN,(ROOT (S (NP (EX There)) (VP (VBD was) (RB n't) (NP (DT a) (NN state) (NN income) (NN tax))))),
sw09utt/sw_0928_2234.utt,2/sw2234,2234,5,sd,A,1,6,"{C and } there wasn't a tax on food that we purchased at [ the, + the ] grocery store and  things. /","and/CC there/EX was/VBD n't/RB a/DT tax/NN on/IN food/NN that/WDT we/PRP purchased/VBD at/IN the/DT ,/, the/DT grocery/NN store/NN and/CC things/NNS ./.","(ROOT (S (CC and) (NP (EX there)) (VP (VBD was) (RB n't) (NP (NP (DT a) (NN tax)) (PP (IN on) (NP (NN food))) (SBAR (WHNP (WDT that)) (S (NP (PRP we)) (VP (VBD purchased) (PP (IN at) (NP (NP (DT the)) (, ,) (NP (DT the) (NN grocery) (NN store)) (CC and) (NP (NNS things))))))))) (. .)))",
sw09utt/sw_0928_2234.utt,2/sw2234,2234,6,b,B,2,1,Huh-uh. /,Huh-uh/UH ./.,(ROOT (INTJ (UH Huh-uh) (. .))),
sw09utt/sw_0928_2234.utt,2/sw2234,2234,7,sd,A,3,1,"{C And } all of that was new to me,  /","And/CC all/DT of/IN that/DT was/VBD new/JJ to/IN me/PRP ,/,","(ROOT (S (CC And) (ADVP (DT all) (PP (IN of) (NP (DT that)))) (VP (VBD was) (ADJP (JJ new) (PP (IN to) (NP (PRP me))))) (, ,)))",
sw09utt/sw_0928_2234.utt,2/sw2234,2234,8,sd,A,3,2,"{C because } I'm sort of feeling like we're getting a better deal here <laughter>, than what I was accustomed to. /","because/IN I/PRP 'm/VBP sort/RB of/RB feeling/VBG like/IN we/PRP 're/VBP getting/VBG a/DT better/JJR deal/NN here/RB ,/, than/IN what/WP I/PRP was/VBD accustomed/VBN to/IN ./.","(ROOT (S (SBAR (IN because) (S (NP (PRP I)) (VP (VBP 'm) (ADVP (RB sort) (RB of)) (VP (VBG feeling) (PP (IN like) (NP (PRP we))))))) (VP (VBP 're) (VP (VBG getting) (NP (DT a) (JJR better) (NN deal)) (ADVP (RB here)) (, ,) (PP (IN than) (SBAR (WHNP (WP what)) (S (NP (PRP I)) (VP (VBD was) (VP (VBN accustomed) (PP (IN to))))))))) (. .)))",
sw09utt/sw_0928_2234.utt,2/sw2234,2234,9,b,B,4,1,Yeah.  /,Yeah/UH ./.,(ROOT (INTJ (UH Yeah) (. .))),
