swda_filename,ptb_basename,conversation_no,transcript_index,act_tag,caller,utterance_index,subutterance_index,text,pos,trees,ptb_treenumbers
sw06utt/sw_0695_2424.utt,2/sw2424,2424,0,o,B,1,1,There we go. /,There/EX we/PRP go/VBP ./.,(ROOT (S (NP (EX There)) (NP (PRP we)) (VP (VBP go)) (. .))),
sw06utt/sw_0695_2424.utt,2/sw2424,2424,1,o,A,2,1,Okay.  /,Okay/UH ./.,(ROOT (INTJ (UH Okay) (. .))),
sw06utt/sw_0695_2424.utt,2/sw2424,2424,2,qo,A,2,2,"{D Well, } {F uh, } what do  you think about taxes,  /","Well/UH ,/, uh/UH ,/, what/WP do/VBP you/PRP think/VB about/IN taxes/NNS ,/,","(ROOT (S (INTJ (UH Well) (, ,) (UH uh)) (, ,) (ADVP (WP what)) (VP (VBP do) (S (NP (PRP you)) (VP (VB think) (PP (IN about) (NP (NNS taxes)))))) (, ,)))",
sw06utt/sw_0695_2424.utt,2/sw2424,2424,3,qy,A,2,3,do you think we're paying too much? /,do/VBP you/PRP think/VB we/PRP 're/VBP paying/VBG too/RB much/JJ ?/.,(ROOT (SQ (VBP do) (NP (PRP you)) (VP (VB think) (SBAR (S (NP (PRP we)) (VP (VBP 're) (VP (VBG paying) (ADJP (RB too) (JJ much))))))) (. ?))),
sw06utt/sw_0695_2424.utt,2/sw2424,2424,4,no,B,3,1,Yes and no.  /,Yes/UH and/CC no/UH ./.,(ROOT (INTJ (INTJ (UH Yes)) (CC and) (INTJ (UH no) (. .)))),
sw06utt/sw_0695_2424.utt,2/sw2424,2424,5,sd^e,B,3,2,"Income tax, no.  /","Income/NN tax/NN ,/, no/UH ./.","(ROOT (NP (NP (NP (NN Income)) (VP (PP (NN tax)) (, ,) (NP (UH no)))) (. .)))",
sw06utt/sw_0695_2424.utt,2/sw2424,2424,6,sv,B,3,3,"[ I, +  {F uh, } I ] look at it this way, {F uh, } you've got to pay for the privilege of living here. /","I/PRP ,/, uh/UH ,/, I/PRP look/VBP at/IN it/PRP this/DT way/NN ,/, uh/UH ,/, you/PRP 've/VBP got/VBN to/TO pay/VB for/IN the/DT privilege/NN of/IN living/NN here/RB ./.","(ROOT (S (NP (PRP I)) (, ,) (INTJ (UH uh)) (, ,) (NP (PRP I)) (VP (VBP look) (PP (IN at) (NP (NP (PRP it)) (NP (DT this) (NN way)))) (, ,) (SBAR (S (INTJ (UH uh)) (, ,) (NP (PRP you)) (VP (VBP 've) (VP (VBN got) (S (VP (TO to) (VP (VB pay) (PP (IN for) (NP (NP (DT the) (NN privilege)) (PP (IN of) (NP (NN living))))) (ADVP (RB here)))))))))) (. .)))",
sw06utt/sw_0695_2424.utt,2/sw2424,2424,7,b,A,4,1,Uh-huh. /,Uh-huh/UH ./.,(ROOT (INTJ (UH Uh-huh) (. .))),
sw06utt/sw_0695_2424.utt,2/sw2424,2424,8,sd,B,5,1,"{C But, } {F uh, } being [ a, +  {F uh, } a ]  rec vehicle owner, - /","But/CC ,/, uh/UH ,/, being/VBG a/DT ,/, uh/UH ,/, a/DT rec/NN vehicle/NN owner/NN ,/,","(ROOT (VP (CC But) (, ,) (INTJ (UH uh)) (, ,) (S (VP (VBG being) (NP (NP (NP (ADJP (DT a) (PRN (, ,) (INTJ (UH uh)) (, ,))) (DT a) (NN rec) (NN vehicle)) (NP (NN owner))) (, ,))))))",
sw06utt/sw_0695_2424.utt,2/sw2424,2424,9,sd,B,5,2,"{D well, } in fact, I live in a motor home.  /","well/UH ,/, in/IN fact/NN ,/, I/PRP live/VBP in/IN a/DT motor/NN home/NN ./.","(ROOT (S (FRAG (INTJ (UH well)) (, ,) (PP (IN in) (NP (NN fact)))) (, ,) (NP (PRP I)) (VP (VBP live) (PP (IN in) (NP (DT a) (NN motor) (NN home)))) (. .)))",
sw06utt/sw_0695_2424.utt,2/sw2424,2424,10,sd,B,5,3,"I'm [ a ful-, + what they call a full ]  timer  /","I/PRP 'm/VBP a/DT ful/JJ ,/, what/WP they/PRP call/VBP a/DT full/JJ timer/NN","(ROOT (S (NP (PRP I)) (VP (VBP 'm) (NP (NP (DT a) (JJ ful)) (, ,) (SBAR (WHNP (WP what)) (S (NP (PRP they)) (VP (VBP call) (NP (DT a) (JJ full) (NN timer)))))))))",
sw06utt/sw_0695_2424.utt,2/sw2424,2424,11,sd,B,5,4,"{C and, } {F uh, } it burns gas like  crazy.  /","and/CC ,/, uh/UH ,/, it/PRP burns/VBZ gas/NN like/IN crazy/JJ ./.","(ROOT (S (CC and) (, ,) (INTJ (UH uh)) (, ,) (NP (PRP it)) (VP (VBZ burns) (NP (NN gas)) (PP (IN like) (ADJP (JJ crazy)))) (. .)))",
sw06utt/sw_0695_2424.utt,2/sw2424,2424,12,sd,B,5,5,I only get seven miles to the gallon.  /,I/PRP only/RB get/VBP seven/CD miles/NNS to/IN the/DT gallon/NN ./.,(ROOT (S (NP (PRP I)) (ADVP (RB only)) (VP (VBP get) (PP (NP (CD seven) (NNS miles)) (IN to) (NP (DT the) (NN gallon)))) (. .))),
sw06utt/sw_0695_2424.utt,2/sw2424,2424,13,sv,B,5,6,I really resent this fact that they keep adding on gasoline taxes  /,I/PRP really/RB resent/VBP this/DT fact/NN that/IN they/PRP keep/VBP adding/VBG on/RP gasoline/NN taxes/NNS,(ROOT (S (NP (PRP I)) (VP (ADVP (RB really)) (VBP resent) (NP (DT this) (NN fact)) (SBAR (IN that) (S (NP (PRP they)) (VP (VBP keep) (S (VP (VBG adding) (PRT (RP on)) (NP (NN gasoline) (NNS taxes)))))))))),
sw06utt/sw_0695_2424.utt,2/sw2424,2424,14,sd,B,5,7,"{C and } they call it, {F uh, } {F uh, } - /","and/CC they/PRP call/VBP it/PRP ,/, uh/UH ,/, uh/UH ,/,","(ROOT (S (NP (CC and)) (VP (NP (NP (PRP they)) (SBAR (S (VP (VBP call) (NP (PRP it)))))) (PRN (, ,) (INTJ (UH uh) (, ,) (UH uh)) (, ,)))))",
