swda_filename,ptb_basename,conversation_no,transcript_index,act_tag,caller,utterance_index,subutterance_index,text,pos,trees,ptb_treenumbers
sw07utt/sw_0731_4917.utt,4/sw4917,4917,0,sv,A,1,1,<TV> an interesting topic. /,an/DT interesting/JJ topic/NN ./.,(ROOT (NP (DT an) (JJ interesting) (NN topic) (. .))),
sw07utt/sw_0731_4917.utt,4/sw4917,4917,1,aa,B,2,1,Yes. /,Yes/UH ./.,(ROOT (INTJ (UH Yes) (. .))),
sw07utt/sw_0731_4917.utt,4/sw4917,4917,2,x,A,3,1,<Laughter>.,,,
sw07utt/sw_0731_4917.utt,4/sw4917,4917,3,sd,B,4,1,"The, {F uh, } type of cars that [ I was, + ] {F uh, }  I would be most interested in if I was going to buy another car now would probably be  something like a, {F uh, } Mazda Miata. /","The/DT ,/, uh/UH ,/, type/NN of/IN cars/NNS that/WDT I/PRP was/VBD ,/, uh/UH ,/, I/PRP would/MD be/VB most/RBS interested/JJ in/IN if/IN I/PRP was/VBD going/VBG to/TO buy/VB another/DT car/NN now/RB would/MD probably/RB be/VB something/NN like/IN a/DT ,/, uh/UH ,/, Mazda/NNP Miata/NNP ./.","(ROOT (S (NP (NP (ADJP (DT The) (PRN (, ,) (INTJ (UH uh)) (, ,))) (NN type)) (PP (IN of) (NP (NP (NNS cars)) (SBAR (WHNP (WDT that)) (S (NP (PRP I)) (VP (VBD was) (, ,) (INTJ (UH uh)) (, ,) (S (NP (PRP I)) (VP (MD would) (VP (VB be) (ADJP (RBS most) (JJ interested) (PP (IN in) (SBAR (IN if) (S (NP (PRP I)) (VP (VBD was) (VP (VBG going) (S (VP (TO to) (VP (VB buy) (NP (DT another) (NN car)))))))))))))))))))) (ADVP (RB now)) (VP (MD would) (ADVP (RB probably)) (VP (VB be) (NP (NP (NN something)) (PP (IN like) (NP (ADJP (DT a) (PRN (, ,) (INTJ (UH uh)) (, ,))) (NNP Mazda) (NNP Miata)))))) (. .)))",
sw07utt/sw_0731_4917.utt,4/sw4917,4917,4,b,A,5,1,Uh-huh. /,Uh-huh/UH ./.,(ROOT (INTJ (UH Uh-huh) (. .))),
sw07utt/sw_0731_4917.utt,4/sw4917,4917,5,%,B,6,1,"{F Uh, } the, {F uh, } - /","Uh/UH ,/, the/DT ,/, uh/UH ,/,","(ROOT (FRAG (NP (NP (UH Uh)) (, ,) (ADJP (DT the) (PRN (, ,) (INTJ (UH uh)) (, ,))))))",
sw07utt/sw_0731_4917.utt,4/sw4917,4917,6,sd,B,6,2,"I'm very much [ a, + a ]  fan of sports cars. /","I/PRP 'm/VBP very/RB much/RB a/DT ,/, a/DT fan/NN of/IN sports/NNS cars/NNS ./.","(ROOT (S (NP (PRP I)) (VP (VBP 'm) (NP (NP (RB very) (RB much) (DT a)) (, ,) (NP (NP (DT a) (NN fan)) (PP (IN of) (NP (NNS sports) (NNS cars)))))) (. .)))",
sw07utt/sw_0731_4917.utt,4/sw4917,4917,7,ba,A,7,1,Ah.  /,Ah/UH ./.,(ROOT (INTJ (UH Ah) (. .))),
sw07utt/sw_0731_4917.utt,4/sw4917,4917,8,sv,A,7,2,"# Boy, # --","Boy/UH ,/, --/:","(ROOT (S (INTJ (UH Boy)) (, ,) (NP (NP (PRP you)) (CC and) (NP (PRP$ my) (NN husband))) (VP (MD would) (VP (VB have) (NP (NP (DT a) (JJ whole) (NN lot)) (PP (IN in) (NP (NN common)))))) (. .)))",
sw07utt/sw_0731_4917.utt,4/sw4917,4917,9,%,B,8,1,"# The, # -/","The/DT ,/,","(ROOT (X (DT The) (, ,)))",
