swda_filename,ptb_basename,conversation_no,transcript_index,act_tag,caller,utterance_index,subutterance_index,text,pos,trees,ptb_treenumbers
sw10utt/sw_1052_3198.utt,3/sw3198,3198,0,o,A,1,1,Okay.  /,Okay/UH ./.,(ROOT (INTJ (UH Okay) (. .))),
sw10utt/sw_1052_3198.utt,3/sw3198,3198,1,qy,A,1,2,Did you want me to go ahead? /,Did/VBD you/PRP want/VB me/PRP to/TO go/VB ahead/RB ?/.,(ROOT (SQ (VBD Did) (NP (PRP you)) (VP (VB want) (S (NP (PRP me)) (VP (TO to) (VP (VB go) (ADVP (RB ahead)))))) (. ?))),
sw10utt/sw_1052_3198.utt,3/sw3198,3198,2,aa,B,2,1,"I'll let you go ahead and start, yeah. /","I/PRP 'll/MD let/VB you/PRP go/VB ahead/RB and/CC start/VB ,/, yeah/UH ./.","(ROOT (S (NP (PRP I)) (VP (MD 'll) (VP (VP (VB let) (S (NP (PRP you)) (VP (VB go) (ADVP (RB ahead))))) (CC and) (VP (VB start) (, ,) (PP (NP (INTJ (UH yeah) (. .))) (IN of) (NP (NP (DT that) (NN kind)) (PP (IN of) (NP (NN stuff))))))))))",
sw10utt/sw_1052_3198.utt,3/sw3198,3198,3,bk,A,3,1,Okay.  /,Okay/UH ./.,(ROOT (INTJ (UH Okay) (. .))),
sw10utt/sw_1052_3198.utt,3/sw3198,3198,4,%,A,3,2,"{D Well, } one thing, - /","Well/UH ,/, one/CD thing/NN ,/,","(ROOT (FRAG (INTJ (UH Well)) (, ,) (NP (CD one) (NN thing)) (, ,)))",
sw10utt/sw_1052_3198.utt,3/sw3198,3198,5,sv,A,3,3,"[ I, + I ] guess both of us are very much aware of the equality.  /","I/PRP ,/, I/PRP guess/VBP both/DT of/IN us/PRP are/VBP very/RB much/RB aware/JJ of/IN the/DT equality/NN ./.","(ROOT (S (NP (PRP I)) (PRN (, ,) (S (NP (PRP I)) (VP (VBP guess) (NP (NP (DT both)) (PP (IN of) (NP (PRP us))))))) (VP (VBP are) (ADJP (ADJP (RB very) (RB much) (JJ aware)) (PP (IN of) (NP (DT the) (NN equality))))) (. .)))",
sw10utt/sw_1052_3198.utt,3/sw3198,3198,6,sv,A,3,4,"{F Uh, } it seems like women are, {F uh, } just starting to really get some kind of equality not only in, {F uh, } jobs but in the home where husbands are starting to help out a lot more than they ever did.  /","Uh/UH ,/, it/PRP seems/VBZ like/IN women/NNS are/VBP ,/, uh/UH ,/, just/RB starting/VBG to/TO really/RB get/VB some/DT kind/RB of/RB equality/NN not/RB only/RB in/IN ,/, uh/UH ,/, jobs/NNS but/CC in/IN the/DT home/NN where/WRB husbands/NNS are/VBP starting/VBG to/TO help/VB out/RP a/DT lot/NN more/RBR than/IN they/PRP ever/RB did/VBD ./.","(ROOT (S (INTJ (UH Uh)) (, ,) (NP (PRP it)) (VP (VBZ seems) (SBAR (IN like) (S (NP (NNS women)) (VP (VBP are) (PRN (, ,) (INTJ (UH uh)) (, ,)) (VP (VP (ADVP (RB just)) (VBG starting) (S (VP (TO to) (VP (ADVP (RB really)) (VB get) (NP (NP (NP (DT some) (ADVP (RB kind) (RB of)) (NN equality)) (ADVP (RB not) (RB only))) (PP (IN in) (PRN (, ,) (INTJ (UH uh)) (, ,)) (NP (NNS jobs)))))))) (CC but) (VP (PP (IN in) (NP (NP (DT the) (NN home)) (SBAR (WHADVP (WRB where)) (S (NP (NNS husbands)) (VP (VBP are) (VP (VBG starting) (S (VP (TO to) (VP (VB help) (PRT (RP out)) (NP (DT a) (NN lot)) (ADVP (ADVP (RBR more)) (SBAR (IN than) (S (NP (PRP they)) (ADVP (RB ever)) (VP (VBD did)))))))))))))))))))) (. .)))",
sw10utt/sw_1052_3198.utt,3/sw3198,3198,7,sv,A,3,5,"{F Uh, } it's not uncommon to see men doing dishes, making supper, or taking care of the kids  /","Uh/UH ,/, it/PRP 's/BES not/RB uncommon/JJ to/TO see/VB men/NNS doing/VBG dishes/NNS ,/, making/VBG supper/NN ,/, or/CC taking/VBG care/NN of/IN the/DT kids/NNS","(ROOT (S (NP (NP (FRAG (INTJ (UH Uh)) (, ,) (NP (PRP it)))) (PP (BES 's) (NP (NP (RB not) (ADJP (JJ uncommon) (S (VP (TO to) (VP (VB see) (NP (NNS men)) (S (VP (VP (VBG doing) (NP (NNS dishes))) (, ,) (VP (VBG making) (NP (NN supper))) (, ,) (CC or) (VP (VBG taking)))))))) (NN care)) (PP (IN of) (NP (DT the) (NNS kids))))))))",
sw10utt/sw_1052_3198.utt,3/sw3198,3198,8,%,A,3,6,"{C or } som-, {F uh, } - /","or/CC som-/XX ,/, uh/UH ,/,","(ROOT (FRAG (CC or) (S (VP (XX som-) (PRN (, ,) (INTJ (UH uh)) (, ,))))))",
sw10utt/sw_1052_3198.utt,3/sw3198,3198,9,sd,A,3,7,"the generation of my parents and my great grandmother [ which, + ] {F uh, } they did everything.  /","the/DT generation/NN of/IN my/PRP$ parents/NNS and/CC my/PRP$ great/JJ grandmother/NN which/WDT ,/, uh/UH ,/, they/PRP did/VBD everything/NN ./.","(ROOT (S (NP (NP (NP (DT the) (NN generation)) (PP (IN of) (NP (PRP$ my) (NNS parents)))) (CC and) (NP (NP (PRP$ my) (JJ great) (NN grandmother)) (SBAR (WHNP (WDT which))))) (, ,) (INTJ (UH uh)) (, ,) (NP (PRP they)) (VP (VBD did) (NP (NN everything))) (. .)))",
