swda_filename,ptb_basename,conversation_no,transcript_index,act_tag,caller,utterance_index,subutterance_index,text,pos,trees,ptb_treenumbers
sw09utt/sw_0913_3361.utt,3/sw3361,3361,0,o,A,1,1,Okay.  /,Okay/UH ./.,(ROOT (INTJ (UH Okay) (. .))),
sw09utt/sw_0913_3361.utt,3/sw3361,3361,1,qo,A,1,2,"{D Well, } Carolyn, [ the, + {F uh, } one of the ] main things I'd [ like, + like ] to know is, {F uh, } how do you feel about [ the, + knowing about the ] environment of a nursing home before you would send someone there to live and so forth. /","Well/UH ,/, Carolyn/NNP ,/, the/DT ,/, uh/UH ,/, one/CD of/IN the/DT main/JJ things/NNS I/PRP 'd/MD like/VB ,/, like/VB to/TO know/VB is/VBZ ,/, uh/UH ,/, how/WRB do/VBP you/PRP feel/VB about/IN the/DT ,/, knowing/VBG about/IN the/DT environment/NN of/IN a/DT nursing/NN home/NN before/IN you/PRP would/MD send/VB someone/NN there/RB to/TO live/VB and/CC so/RB forth/RB ./.","(ROOT (S (INTJ (UH Well)) (, ,) (NP (NNP Carolyn)) (, ,) (NP (NP (DT the)) (, ,) (SBAR (S (INTJ (UH uh)) (, ,) (NP (NP (CD one)) (PP (IN of) (NP (NP (DT the) (JJ main) (NNS things)) (NP (PRP I))))) (VP (MD 'd) (VP (VB like))))) (, ,)) (VP (VB like) (UCP (S (VP (TO to) (VP (VB know) (S (S (VP (VBZ is) (PRN (, ,) (INTJ (UH uh)) (, ,)))) (SBARQ (WHADVP (WRB how)) (SQ (VBP do) (NP (PRP you)) (VP (VB feel) (ADVP (IN about) (DT the)) (, ,) (S (VP (VBG knowing) (PP (IN about) (NP (NP (DT the) (NN environment)) (PP (IN of) (NP (DT a) (NN nursing) (NN home))))) (SBAR (IN before) (S (NP (PRP you)) (VP (MD would) (VP (VB send) (NP (NN someone)) (ADVP (RB there)) (S (VP (TO to) (VP (VB live))))))))))))))))) (CC and) (ADVP (RB so) (RB forth)))) (. .)))",
sw09utt/sw_0913_3361.utt,3/sw3361,3361,2,%,B,2,1,{D Well. } -/,Well/UH ./.,(ROOT (INTJ (UH Well) (. .))),
sw09utt/sw_0913_3361.utt,3/sw3361,3361,3,qo,A,3,1,"What do you think would be required, and so forth? /","What/WP do/VBP you/PRP think/VB would/MD be/VB required/VBN ,/, and/CC so/RB forth/RB ?/.","(ROOT (SBARQ (WHNP (WP What)) (SQ (VBP do) (NP (PRP you)) (VP (VB think) (SBAR (S (VP (MD would) (VP (VB be) (VP (VP (VBN required)) (, ,) (CC and) (VP (ADVP (RB so) (RB forth)))))))))) (. ?)))",
sw09utt/sw_0913_3361.utt,3/sw3361,3361,4,^h,B,4,1,"{F Uh, } I'll tell you,  /","Uh/UH ,/, I/PRP 'll/MD tell/VB you/PRP ,/,","(ROOT (S (INTJ (UH Uh)) (, ,) (ADVP (PRP I)) (VP (MD 'll) (VP (VB tell) (NP (PRP you)))) (, ,)))",
sw09utt/sw_0913_3361.utt,3/sw3361,3361,5,qy^d,B,4,2,"[ I, + I ]  watched what went on, {F um, } with the TWENTY TWENTY show, {A I don't know if you saw that a few days ago <child_talking> } [ that, + that ] talked about nursing homes,  /","I/PRP ,/, I/PRP watched/VBD what/WP went/VBD on/RP ,/, um/UH ,/, with/IN the/DT TWENTY/CD TWENTY/CD show/NN ,/, I/PRP do/VBP n't/RB know/VB if/IN you/PRP saw/VBD that/DT a/DT few/JJ days/NNS ago/RB that/WDT ,/, that/WDT talked/VBD about/IN nursing/NN homes/NNS ,/,","(ROOT (PRN (S (NP (PRP I)) (, ,) (NP (PRP I)) (VP (VBD watched) (SBAR (WHNP (WP what)) (S (VP (VBD went) (PRT (RP on)) (, ,) (FRAG (INTJ (UH um)) (, ,) (PP (IN with) (NP (DT the) (ADJP (QP (CD TWENTY) (CD TWENTY))) (NN show)))) (, ,) (SBAR (S (NP (PRP I)) (VP (VBP do) (RB n't) (VP (VB know) (SBAR (IN if) (S (NP (PRP you)) (VP (VBD saw) (NP (NP (DT that)) (ADVP (NP (DT a) (JJ few) (NNS days)) (RB ago)) (SBAR (WHNP (WDT that)))) (, ,) (SBAR (WHNP (WDT that)) (S (VP (VBD talked) (PP (IN about) (NP (NN nursing) (NNS homes)))))))))))))))))) (, ,)))",
sw09utt/sw_0913_3361.utt,3/sw3361,3361,6,sd,B,4,3,"{C and } {D actually } they specifically talked about some in the area where I am, here in Texas,  /","and/CC actually/UH they/PRP specifically/RB talked/VBD about/IN some/DT in/IN the/DT area/NN where/WRB I/PRP am/VBP ,/, here/RB in/IN Texas/NNP ,/,","(ROOT (SINV (PP (CC and) (NP (UH actually))) (VP (ADVP (PRP they)) (VP (ADVP (RB specifically)) (VBD talked) (PP (IN about)))) (NP (NP (DT some)) (PP (IN in) (NP (NP (DT the) (NN area)) (SBAR (WHADVP (WRB where)) (S (NP (PRP I)) (VP (VBP am) (, ,) (ADVP (RB here)) (PP (IN in) (NP (NNP Texas)))) (, ,))))))))",
sw09utt/sw_0913_3361.utt,3/sw3361,3361,7,%,B,4,4,{C and } -- -/,and/CC --/:,(ROOT (NP (CC and))),
sw09utt/sw_0913_3361.utt,3/sw3361,3361,8,qy,A,5,1,"{F Oh, } you knew of the <child_talking> homes, {D then. } /","Oh/UH ,/, you/PRP knew/VBD of/IN the/DT homes/NNS ,/, then/UH ./.","(ROOT (S (S (INTJ (UH Oh)) (, ,) (NP (PRP you)) (VP (VBD knew) (PP (IN of) (NP (DT the) (NNS homes))))) (, ,) (FRAG (INTJ (UH then))) (. .)))",
sw09utt/sw_0913_3361.utt,3/sw3361,3361,9,br,B,6,1,-- Pardon? /,--/: Pardon/NN ?/.,(ROOT (FRAG (NP (NN Pardon)) (. ?))),
sw09utt/sw_0913_3361.utt,3/sw3361,3361,10,qy^r,A,7,1,You knew of the homes themselves? /,You/PRP knew/VBD of/IN the/DT homes/NNS themselves/PRP ?/.,(ROOT (S (NP (PRP You)) (VP (VBD knew) (PP (IN of) (NP (NP (DT the) (NNS homes)) (ADVP (PRP themselves))))) (. ?))),
sw09utt/sw_0913_3361.utt,3/sw3361,3361,11,%,B,8,1,"{D Well, } I, - /","Well/UH ,/, I/PRP ,/,","(ROOT (FRAG (INTJ (UH Well)) (, ,) (NP (PRP I)) (, ,)))",
sw09utt/sw_0913_3361.utt,3/sw3361,3361,12,nn,B,8,2,"no,  /","no/UH ,/,","(ROOT (INTJ (UH no) (, ,)))",
sw09utt/sw_0913_3361.utt,3/sw3361,3361,13,sd^e,B,8,3,I'm not familiar with those homes per se -- /,I/PRP 'm/VBP not/RB familiar/JJ with/IN those/DT homes/NNS per/FW se/FW --/:,(ROOT (S (NP (PRP I)) (VP (VBP 'm) (RB not) (ADJP (JJ familiar) (PP (IN with) (NP (DT those) (NNS homes)))) (ADVP (FW per) (FW se))))),
sw09utt/sw_0913_3361.utt,3/sw3361,3361,14,b,A,9,1,Uh-huh  /,Uh-huh/UH,(ROOT (INTJ (UH Uh-huh))),
sw09utt/sw_0913_3361.utt,3/sw3361.pos,3361,15,x,A,9,2,</child_talking>.,./.,(ROOT (NP (. .))),
sw09utt/sw_0913_3361.utt,3/sw3361,3361,16,sd,B,10,1,"-- {C but, } {F um, } they were in the area where I live --","--/: but/CC ,/, um/UH ,/, they/PRP were/VBD in/IN the/DT area/NN where/WRB I/PRP live/VBP --/:","(ROOT (S (CC but) (, ,) (ADVP (UH um)) (, ,) (NP (PRP they)) (VP (VBD were) (PP (IN in) (NP (DT the) (NN area))) (SBAR (WHADVP (WRB where)) (S (NP (PRP I)) (VP (VBP live) (VP (FRAG (INTJ (UH uh))))) (, ,))))))",
sw09utt/sw_0913_3361.utt,3/sw3361,3361,17,bk,A,11,1,"{F Oh, } okay. /","Oh/UH ,/, okay/UH ./.","(ROOT (INTJ (INTJ (UH Oh)) (, ,) (INTJ (UH okay) (. .))))",
sw09utt/sw_0913_3361.utt,3/sw3361,3361,18,+,B,12,1,"-- {F uh, }  /","--/: uh/UH ,/,","(ROOT (S (CC but) (, ,) (ADVP (UH um)) (, ,) (NP (PRP they)) (VP (VBD were) (PP (IN in) (NP (DT the) (NN area))) (SBAR (WHADVP (WRB where)) (S (NP (PRP I)) (VP (VBP live) (VP (FRAG (INTJ (UH uh))))) (, ,))))))",
