swda_filename,ptb_basename,conversation_no,transcript_index,act_tag,caller,utterance_index,subutterance_index,text,pos,trees,ptb_treenumbers
sw06utt/sw_0675_3675.utt,3/sw3675,3675,0,qy,A,1,1,Do you want to tell me about your budgeting plan? /,Do/VBP you/PRP want/VBP to/TO tell/VB me/PRP about/IN your/PRP$ budgeting/NN plan/NN ?/.,(ROOT (S (VP (VBP Do) (SBAR (S (NP (PRP you)) (VP (VBP want) (S (VP (TO to) (VP (VB tell) (NP (PRP me)) (PP (IN about) (NP (PRP$ your) (NN budgeting) (NN plan)))))))))) (. ?))),
sw06utt/sw_0675_3675.utt,3/sw3675,3675,1,ny,B,2,1,"Yeah,  /","Yeah/UH ,/,","(ROOT (INTJ (UH Yeah) (, ,)))",
sw06utt/sw_0675_3675.utt,3/sw3675,3675,2,sd^e,B,2,2,our budgeting plan includes  me getting a job <laughter>. /,our/PRP$ budgeting/NN plan/NN includes/VBZ me/PRP getting/VBG a/DT job/NN ./.,(ROOT (S (NP (PRP$ our) (NN budgeting) (NN plan)) (VP (VBZ includes) (S (NP (PRP me)) (VP (VBG getting) (NP (DT a) (NN job))))) (. .))),
sw06utt/sw_0675_3675.utt,3/sw3675,3675,3,x,A,3,1,<Laughter>.,,X,
sw06utt/sw_0675_3675.utt,3/sw3675,3675,4,sd,B,4,1,"[ We're, +  we're ] at the point now,  /","We/PRP 're/VBP ,/, we/PRP 're/VBP at/IN the/DT point/NN now/RB ,/,","(ROOT (S (NP (PRP We)) (VP (VBP 're) (PRN (, ,) (S (NP (PRP we)) (VP (VBP 're) (PP (IN at) (NP (DT the) (NN point))) (ADVP (RB now)))) (, ,)))))",
sw06utt/sw_0675_3675.utt,3/sw3675,3675,5,sd,B,4,2,"[ I go-, +  I quit ] working about six months ago to start this house -- /","I/PRP go-/XX ,/, I/PRP quit/VBD working/VBG about/RB six/CD months/NNS ago/RB to/TO start/VB this/DT house/NN --/:","(ROOT (S (NP (PRP I)) (VP (XX go-) (, ,) (SBAR (S (NP (PRP I)) (VP (VBD quit) (S (VP (VBG working) (ADVP (NP (QP (RB about) (CD six)) (NNS months)) (RB ago)) (S (VP (TO to) (VP (VB start) (NP (DT this) (NN house)))))))))))))",
sw06utt/sw_0675_3675.utt,3/sw3675,3675,6,b,A,5,1,Uh-huh. /,Uh-huh/UH ./.,(ROOT (INTJ (UH Uh-huh) (. .))),
sw06utt/sw_0675_3675.utt,3/sw3675,3675,7,sd,B,6,1,-- {C and } I'm out of cash  /,--/: and/CC I/PRP 'm/VBP out/IN of/IN cash/NN,(ROOT (PRN (CC and) (S (NP (PRP I)) (VP (VBP 'm) (ADJP (IN out) (PP (IN of) (NP (NN cash)))))))),
sw06utt/sw_0675_3675.utt,3/sw3675,3675,8,sd,B,6,2,{C and } I'm not out of project yet. /,and/CC I/PRP 'm/VBP not/RB out/IN of/IN project/NN yet/RB ./.,(ROOT (S (CC and) (NP (PRP I)) (VP (VBP 'm) (RB not) (ADVP (IN out) (PP (IN of) (NP (NN project)))) (ADVP (RB yet))) (. .))),
sw06utt/sw_0675_3675.utt,3/sw3675,3675,9,ba,A,7,1,"{F Oh, } no. /","Oh/UH ,/, no/UH ./.","(ROOT (INTJ (INTJ (UH Oh)) (, ,) (INTJ (UH no) (. .))))",
sw06utt/sw_0675_3675.utt,3/sw3675,3675,10,sd,B,8,1,"{C So, } {F uh, } I'm going to go back  and do some consulting work.  /","So/RB ,/, uh/UH ,/, I/PRP 'm/VBP going/VBG to/TO go/VB back/RB and/CC do/VBP some/DT consulting/NN work/NN ./.","(ROOT (S (ADVP (RB So)) (, ,) (INTJ (UH uh)) (, ,) (NP (PRP I)) (VP (VP (VBP 'm) (VP (VBG going) (S (VP (TO to) (VP (VB go) (ADVP (RB back))))))) (CC and) (VP (VBP do) (NP (DT some) (NN consulting) (NN work)))) (. .)))",
sw06utt/sw_0675_3675.utt,3/sw3675,3675,11,sd,B,8,2,"As far as budget's concerned, [ I'm,  + I'm ] fairly fortunate.  /","As/RB far/RB as/IN budget/NN 's/BES concerned/VBN ,/, I/PRP 'm/VBP ,/, I/PRP 'm/VBP fairly/RB fortunate/JJ ./.","(ROOT (S (ADVP (RB As) (RB far) (SBAR (IN as) (S (NP (NN budget)) (VP (BES 's) (ADJP (VBN concerned)))))) (PRN (, ,) (S (NP (PRP I)) (VP (VBP 'm))) (, ,)) (NP (PRP I)) (VP (VBP 'm) (ADJP (RB fairly) (JJ fortunate))) (. .)))",
sw06utt/sw_0675_3675.utt,3/sw3675,3675,12,sd,B,8,3,"{F Uh, } [ we've, +  we're ] [ right now where if we don't buy anything extra,  we can make it on what my wife makes.  /","Uh/UH ,/, we/PRP 've/VBP ,/, we/PRP 're/VBP right/RB now/RB where/WRB if/IN we/PRP do/VBP n't/RB buy/VB anything/NN extra/JJ ,/, we/PRP can/MD make/VB it/PRP on/IN what/WP my/PRP$ wife/NN makes/VBZ ./.","(ROOT (S (S (INTJ (UH Uh)) (, ,) (NP (PRP we)) (VP (VBP 've))) (, ,) (NP (PRP we)) (VP (VBP 're) (ADVP (ADVP (RB right) (RB now)) (SBAR (WHADVP (WRB where)) (S (SBAR (IN if) (S (NP (PRP we)) (VP (VBP do) (RB n't) (VP (VB buy) (NP (NN anything) (JJ extra)))))) (, ,) (NP (PRP we)) (VP (MD can) (VP (VB make) (NP (PRP it)) (PP (IN on) (SBAR (WHNP (WP what)) (S (NP (PRP$ my) (NN wife)) (VP (VBZ makes))))))))))) (. .)))",
sw06utt/sw_0675_3675.utt,3/sw3675,3675,13,sd,B,8,4,"{C So, } {D you know, } the project's kind  of halted until then.  /","So/RB ,/, you/PRP know/VBP ,/, the/DT project/NN 's/BES kind/RB of/RB halted/VBN until/IN then/RB ./.","(ROOT (S (ADVP (RB So)) (PRN (, ,) (S (NP (PRP you)) (VP (VBP know))) (, ,)) (NP (DT the) (NN project)) (VP (BES 's) (ADVP (RB kind) (RB of)) (VP (VBN halted) (PP (IN until) (NP (RB then))))) (. .)))",
sw06utt/sw_0675_3675.utt,3/sw3675,3675,14,sd,B,8,5,"{C But } as far as budgeting is concerned, {D you know, }  we have, {F uh, } some pretty strict guidelines that we go for, {D you know,  /","But/CC as/RB far/RB as/IN budgeting/NN is/VBZ concerned/VBN ,/, you/PRP know/VBP ,/, we/PRP have/VBP ,/, uh/UH ,/, some/DT pretty/RB strict/JJ guidelines/NNS that/WDT we/PRP go/VBP for/IN ,/, you/PRP know/VBP ,/,","(ROOT (S (CC But) (SBAR (ADVP (RB as) (RB far)) (IN as) (S (NP (NN budgeting)) (VP (VBZ is) (ADJP (VBN concerned))))) (, ,) (NP (PRP you)) (VP (VBP know) (PRN (, ,) (S (NP (PRP we)) (VP (VBP have) (, ,) (INTJ (UH uh)) (, ,) (NP (NP (DT some) (RB pretty) (JJ strict) (NNS guidelines)) (SBAR (WHNP (WDT that)) (S (NP (PRP we)) (VP (VBP go) (SBAR (IN for) (, ,) (S (NP (PRP you)) (VP (VBP know)))))))))) (, ,)))))",
sw06utt/sw_0675_3675.utt,3/sw3675,3675,15,sd,B,8,6,"} we always put ten percent back,  /","we/PRP always/RB put/VBP ten/CD percent/NN back/RB ,/,","(ROOT (S (NP (PRP we)) (ADVP (RB always)) (VP (VBP put) (ADVP (NP (CD ten) (NN percent)) (RB back))) (, ,)))",
