swda_filename,ptb_basename,conversation_no,transcript_index,act_tag,caller,utterance_index,subutterance_index,text,pos,trees,ptb_treenumbers
sw08utt/sw_0850_4721.utt,4/sw4721,4721,0,x,B,1,1,<Throat_clearing>.,,,
sw08utt/sw_0850_4721.utt,4/sw4721,4721,1,qy^d,A,2,1,<Swallowing> <talking> You want to go first <laughter>. /,You/PRP want/VBP to/TO go/VB first/JJ ./.,(ROOT (S (NP (PRP You)) (VP (VBP want) (S (VP (TO to) (VP (VB go) (NP (JJ first)))))) (. .))),
sw08utt/sw_0850_4721.utt,4/sw4721,4721,2,nn,B,3,1,"{D Well, } {F uh, } no  /","Well/UH ,/, uh/UH ,/, no/UH","(ROOT (INTJ (INTJ (UH Well)) (, ,) (INTJ (UH uh) (, ,) (UH no))))",
sw08utt/sw_0850_4721.utt,4/sw4721,4721,3,sd^e,B,3,2,"[ I don-, + I don't ] get as much exercise [ as I, + as I ] should as, or  as I would like to, {F uh, } {F uh, } these days.  /","I/PRP don-/XX ,/, I/PRP do/VBP n't/RB get/VB as/RB much/JJ exercise/NN as/IN I/PRP ,/, as/IN I/PRP should/MD as/IN ,/, or/CC as/IN I/PRP would/MD like/IN to/IN ,/, uh/UH ,/, uh/UH ,/, these/DT days/NNS ./.","(ROOT (S (S (NP (PRP I)) (VP (XX don-))) (, ,) (NP (PRP I)) (VP (VBP do) (RB n't) (VP (VP (VB get) (NP (ADJP (RB as) (JJ much)) (NN exercise)) (PP (IN as) (NP (PRP I))) (, ,) (SBAR (SBAR (IN as) (S (NP (PRP I)) (VP (MD should) (PP (IN as))))) (, ,) (CC or) (SBAR (IN as) (S (NP (PRP I)) (VP (MD would) (PP (IN like) (PP (IN to)))))))) (, ,) (FRAG (INTJ (UH uh) (, ,) (UH uh)) (, ,) (NP (DT these) (NNS days))))) (. .)))",
sw08utt/sw_0850_4721.utt,4/sw4721,4721,4,%,B,3,3,"I, - /","I/PRP ,/,","(ROOT (S (NP (PRP I)) (VP (, ,))))",
sw08utt/sw_0850_4721.utt,4/sw4721,4721,5,sd,B,3,4,seems to be to easy to get busy with other things.  /,seems/VBZ to/TO be/VB to/TO easy/JJ to/TO  get/VB busy/JJ with/IN other/JJ things/NNS ./.,(ROOT (S (VP (VBZ seems) (S (VP (TO to) (VP (VB be) (PP (TO to) (ADJP (JJ easy))) (S (VP (TO to) (VP (VB get) (ADJP (JJ busy)) (PP (IN with) (NP (JJ other) (NNS things)))))))))) (. .))),
sw08utt/sw_0850_4721.utt,4/sw4721,4721,6,sd,B,3,5,"{F Uh, } I have, in the past, {F uh, } jogged and, and run,  /","Uh/UH ,/, I/PRP have/VBP ,/, in/IN the/DT past/NN ,/, uh/UH ,/, jogged/VBN and/CC ,/, and/CC run/VB ,/,","(ROOT (PRN (S (S (INTJ (UH Uh)) (, ,) (NP (PRP I)) (VP (VBP have) (, ,) (PP (PP (IN in) (NP (DT the) (NN past))) (PRN (, ,) (INTJ (UH uh)) (, ,))) (S (VP (VBN jogged) (ADVP (CC and)))))) (, ,) (ADVP (CC and)) (S (VP (VB run)))) (, ,)))",
sw08utt/sw_0850_4721.utt,4/sw4721,4721,7,sd,B,3,6,"{C and } [ every, + every ] January and every September, I start out again  /","and/CC every/DT ,/, every/DT January/NNP and/CC every/DT September/NNP ,/, I/PRP start/VBP out/RP again/RB","(ROOT (S (NP (NP (NP (ADVP (CC and)) (DT every)) (, ,) (NP (DT every) (NNP January))) (CC and) (NP (NP (DT every) (NNP September)) (, ,) (NP (PRP I)))) (VP (VBP start) (PRT (RP out)) (ADVP (RB again)))))",
sw08utt/sw_0850_4721.utt,4/sw4721,4721,8,sd,B,3,7,{C and then } it tapers off <laughter>. /,and/CC then/RB it/PRP tapers/VBZ off/RP ./.,(ROOT (S (CC and) (ADVP (RB then)) (NP (PRP it)) (VP (VBZ tapers) (PRT (RP off))) (. .))),
sw08utt/sw_0850_4721.utt,4/sw4721,4721,9,bh,A,4,1,Really? /,Really/UH ?/.,(ROOT (INTJ (UH Really) (. ?))),
