swda_filename,ptb_basename,conversation_no,transcript_index,act_tag,caller,turn_index,subutterance_index,text,pos,trees
K/KC/KC1.xml,KC1RE00R,041005,0,,A,1,1,"Yeah, the front just  --",,
K/KC/KC1.xml,KC1RE00R,041005,1,,A,1,2,--hinges off at the top.,,
K/KC/KC1.xml,KC1RE00R,041005,2,,B,2,1,It's not at the back of the  (()) here is it?,,
K/KC/KC1.xml,KC1RE00R,041005,3,,A,3,1,"It mi- , it may do, why?",,
K/KC/KC1.xml,KC1RE00R,041005,4,,A,3,2,Have you spotted something?,,
K/KC/KC1.xml,KC1RE00R,041005,5,,B,4,1,Dunno if it's the second one  --,,
K/KC/KC1.xml,KC1RE00R,041005,6,,B,4,2,"--down that way or not, but there's a crack across there.",,
K/KC/KC1.xml,KC1RE00R,041005,7,,B,4,3,Or is i- is it a crack or a scratch?,,
K/KC/KC1.xml,KC1RE00R,041005,8,,B,4,4,This is the right one.,,
K/KC/KC1.xml,KC1RE00R,041005,9,,A,5,1,"Yeah, that's the right one.",,
K/KC/KC1.xml,KC1RE00R,041005,10,,A,5,2,Oh I'll get my  --,,
K/KC/KC1.xml,KC1RE00R,041005,11,,A,5,3,--magnifier.,,
K/KC/KC1.xml,KC1RE00R,041005,12,,A,5,4,"Thing is, you're actually using, your eyes are not too good!",,
K/KC/KC1.xml,KC1RE00R,041005,13,,B,6,1,Well I go- --,,
K/KC/KC1.xml,KC1RE00R,041005,14,,B,6,2,--get the magnifier to read the bloody  --,,
K/KC/KC1.xml,KC1RE00R,041005,15,,B,6,3,--magazine sometimes!,,
K/KC/KC1.xml,KC1RE00R,041005,16,,B,6,4,It's ridiculous!,,
K/KC/KC1.xml,KC1RE00R,041005,17,,B,6,5,I'm going back to the  --,,
K/KC/KC1.xml,KC1RE00R,041005,18,,B,6,6,"--opticians with the- , the new glasses I got are still flipping worse than these!",,
K/KC/KC1.xml,KC1RE00R,041005,19,,A,7,1,"No, it's just a scratch I think.",,
K/KC/KC1.xml,KC1RE00R,041005,20,,A,7,2,"Mm, somebody's been  --",,
K/KC/KC1.xml,KC1RE00R,041005,21,,A,7,3,--working on this though haven't they?,,
K/KC/KC1.xml,KC1RE00R,041005,22,,A,7,4,The sound chip's in the wrong place.,,
K/KC/KC1.xml,KC1RE00R,041005,23,,B,8,1,Crikey!,,
K/KC/KC1.xml,KC1RE00R,041005,24,,B,8,2,Well this  (()) is high enough!,,
K/KC/KC1.xml,KC1RE00R,041005,25,,A,9,1,"Yeah, it's probably worth changing the control innit, to see what happens?",,
K/KC/KC1.xml,KC1RE00R,041005,26,,A,9,2,They've evidently looked  --,,
K/KC/KC1.xml,KC1RE00R,041005,27,,A,9,3,--you can see where they've scratched to get a screwdriver through there  --,,
K/KC/KC1.xml,KC1RE00R,041005,28,,A,9,4,--to try and get the sound  --,,
K/KC/KC1.xml,KC1RE00R,041005,29,,A,9,5,--the sound out.,,
K/KC/KC1.xml,KC1RE00R,041005,30,,B,10,1,Couldn't you tell with the meter er  --,,
