swda_filename,ptb_basename,conversation_no,transcript_index,act_tag,caller,turn_index,subutterance_index,text,pos,trees
K/KC/KC1.xml,KC1RE009,040803,0,,A,1,1,"Well that's the trouble on that one, alright?",,
K/KC/KC1.xml,KC1RE009,040803,1,,B,2,1,Oh  --,,
K/KC/KC1.xml,KC1RE009,040803,2,,B,2,2,--and you thought that the other one fitted did it?,,
K/KC/KC1.xml,KC1RE009,040803,3,,B,2,3,The other  (()) ,,
K/KC/KC1.xml,KC1RE009,040803,4,,A,3,1,Yeah.,,
K/KC/KC1.xml,KC1RE009,040803,5,,B,4,1,Oh.,,
K/KC/KC1.xml,KC1RE009,040803,6,,A,5,1,Yeah it's this little panel.,,
K/KC/KC1.xml,KC1RE009,040803,7,,B,6,1,So we can put that in the duff one and  (()) anyway then can't we?,,
K/KC/KC1.xml,KC1RE009,040803,8,,A,7,1,That's right.,,
K/KC/KC1.xml,KC1RE009,040803,9,,A,7,2,It's on that one erm  --,,
K/KC/KC1.xml,KC1RE009,040803,10,,A,7,3,--it's off a text one actually I took this one off but er,,
K/KC/KC1.xml,KC1RE009,040803,11,,B,8,1,Well that's alright.,,
K/KC/KC1.xml,KC1RE009,040803,12,,B,8,2,If we just get fifty or sixty back for the  (()) ,,
K/KC/KC1.xml,KC1RE009,040803,13,,A,9,1,That's right.,,
K/KC/KC1.xml,KC1RE009,040803,14,,B,10,1,"we do- fifty will tempt them, we'll lose a tenner but",,
K/KC/KC1.xml,KC1RE009,040803,15,,A,11,1,Yeah.,,
K/KC/KC1.xml,KC1RE009,040803,16,,B,12,1,"we'll get fifty to spend again, that's the important thing.",,
K/KC/KC1.xml,KC1RE009,040803,17,,A,13,1,"Yeah, true.",,
