swda_filename,ptb_basename,conversation_no,transcript_index,act_tag,caller,turn_index,subutterance_index,text,pos,trees
K/KB/KB2.xml,KB2RE00N,061508,0,,A,1,1,"You asked me if I wanted salt out and I said yeah, so you don't get it out!",,
K/KB/KB2.xml,KB2RE00N,061508,1,,B,2,1,I took it out without asking you though.,,
K/KB/KB2.xml,KB2RE00N,061508,2,,A,3,1,Oh!,,
K/KB/KB2.xml,KB2RE00N,061508,3,,B,4,1,I were that busy taking things back and I got them out.,,
K/KB/KB2.xml,KB2RE00N,061508,4,,A,5,1,Mm mm.,,
K/KB/KB2.xml,KB2RE00N,061508,5,,B,6,1,Gonna be able to manage that?,,
K/KB/KB2.xml,KB2RE00N,061508,6,,A,7,1,Lovely!,,
K/KB/KB2.xml,KB2RE00N,061508,7,,A,7,2,--,,
K/KB/KB2.xml,KB2RE00N,061508,8,,A,7,3,--It's that stuff I made last year and,,
K/KB/KB2.xml,KB2RE00N,061508,9,,B,8,1,<laugh> ,,
K/KB/KB2.xml,KB2RE00N,061508,10,,A,9,1,"you know, I went to market  (()) alright.",,
K/KB/KB2.xml,KB2RE00N,061508,11,,B,10,1,Mm mm.,,
K/KB/KB2.xml,KB2RE00N,061508,12,,B,10,2,<radio on> --,,
K/KB/KB2.xml,KB2RE00N,061508,13,,B,10,3,--You gotta  (()) Radio Two with that.,,
K/KB/KB2.xml,KB2RE00N,061508,14,,B,10,4,--,,
K/KB/KB2.xml,KB2RE00N,061508,15,,B,10,5,--Bloody pirate station wouldn't you?,,
K/KB/KB2.xml,KB2RE00N,061508,16,,A,11,1,"No, I know.",,
K/KB/KB2.xml,KB2RE00N,061508,17,,B,12,1,Keep moving it!,,
K/KB/KB2.xml,KB2RE00N,061508,18,,A,13,1,Mm?,,
K/KB/KB2.xml,KB2RE00N,061508,19,,B,14,1,(()) .,,
K/KB/KB2.xml,KB2RE00N,061508,20,,B,14,2,<sighing> Er ha </sighing> .,,
K/KB/KB2.xml,KB2RE00N,061508,21,,B,14,3,This my (()) ?,,
K/KB/KB2.xml,KB2RE00N,061508,22,,A,15,1,"It is open, yeah.",,
K/KB/KB2.xml,KB2RE00N,061508,23,,B,16,1,Eh?,,
K/KB/KB2.xml,KB2RE00N,061508,24,,B,16,2,Get back on to Classic Gold.<tuning in radio> ,,
