swda_filename,ptb_basename,conversation_no,transcript_index,act_tag,caller,turn_index,subutterance_index,text,pos,trees
K/KB/KBK.xml,KBKRE058,002717,0,,A,1,1,"You've got to really get to the right of that red, so  (()) can rush it down to the, left of that hoop with the red paint on it.",,
K/KB/KBK.xml,KBKRE058,002717,1,,B,2,1,"Right, so",,
K/KB/KBK.xml,KBKRE058,002717,2,,A,3,1,"Erm, what, the nice shot is to get back up to, there and get over to the yellow.",,
K/KB/KBK.xml,KBKRE058,002717,3,,A,3,2,I don't know whether you're going to do it.,,
K/KB/KBK.xml,KBKRE058,002717,4,,B,4,1,"Right, so black down there, yellow over there, O K.",,
K/KB/KBK.xml,KBKRE058,002717,5,,A,5,1,(()) .,,
K/KB/KBK.xml,KBKRE058,002717,6,,A,5,2,"(()) show you, then you  (())",,
K/KB/KBK.xml,KBKRE058,002717,7,,B,6,1,Yes please.,,
K/KB/KBK.xml,KBKRE058,002717,8,,A,7,1,(()) .,,
K/KB/KBK.xml,KBKRE058,002717,9,,A,7,2,I'm going to get the line in  (()) two balls where the black (()) .(()) .,,
K/KB/KBK.xml,KBKRE058,002717,10,,B,8,1,Yes.,,
K/KB/KBK.xml,KBKRE058,002717,11,,A,9,1,"Then eh,(()) on the ball's (()) .",,
K/KB/KBK.xml,KBKRE058,002717,12,,B,10,1,Yes.,,
K/KB/KBK.xml,KBKRE058,002717,13,,A,11,1,(()) ,,
K/KB/KBK.xml,KBKRE058,002717,14,,B,12,1,"Yes, yes.",,
