swda_filename,ptb_basename,conversation_no,transcript_index,act_tag,caller,turn_index,subutterance_index,text,pos,trees
K/KB/KBA.xml,KBARE00B,010001,0,,A,1,1,What was the date Friday?,,
K/KB/KBA.xml,KBARE00B,010001,1,,B,2,1,Twenty fourth today.,,
K/KB/KBA.xml,KBARE00B,010001,2,,A,3,1,That's Wednesday  --,,
K/KB/KBA.xml,KBARE00B,010001,3,,A,3,2,"--twenty four, twenty three, two, one, twenty, Tuesday the seventeenth  --",,
K/KB/KBA.xml,KBARE00B,010001,4,,A,3,3,--Thursday  --,,
K/KB/KBA.xml,KBARE00B,010001,5,,A,3,4,"--I've got it on there, look.",,
K/KB/KBA.xml,KBARE00B,010001,6,,B,4,1,What?,,
K/KB/KBA.xml,KBARE00B,010001,7,,A,5,1,Mm  --,,
K/KB/KBA.xml,KBARE00B,010001,8,,A,5,2,--What time?,,
K/KB/KBA.xml,KBARE00B,010001,9,,B,6,1,(()) ,,
K/KB/KBA.xml,KBARE00B,010001,10,,A,7,1,Oh  --,,
K/KB/KBA.xml,KBARE00B,010001,11,,A,7,2,--four o'clock on there.,,
K/KB/KBA.xml,KBARE00B,010001,12,,B,8,1,Mm.,,
